experiment_id,experiment_name,contact_strategy,reference_strategy,subaction_index,narration_id,video_id,narration,verb,noun,start_frame_1_based,stop_frame_1_based,clipped_start_frame_0_based,clipped_stop_frame_0_based,candidate_index,frame_0_based,frame_1_based,hand,status,passed_stage,failed_stage,fail_reason,contact_points,ref_idx,ref_frame_1_based,ref_gap,trajectory_points,missing_trajectory_count,heatmap_mode,sample_score,sample_dir,min_ref_frame_idx,homography_pairs,homography_min_inlier_ratio,homography_min_inliers,homography_min_good_matches,homography_fail_reasons,reference_frame,label_heatmap_npy,label_heatmap_png,label_heatmap_overlay,vrb_style_affordance,heatmap_shape,arrow_generated,problem3_full_overlay,problem3_crop
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,27,P01_109_27,P01_109,pour hand wash,pour,wash:hand,2466,2505,2465,2504,2.0,2477.0,2478.0,right,keep,Cell4_label_heatmap,,,27,2434.0,2435.0,43.0,6,0.0,covariance,5.058586118251928,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_27_P01_109_27/frame_002477_right,0,273.0,0.974293059125964,647.0,652.0,,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_27_P01_109_27/frame_002477_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_27_P01_109_27/frame_002477_right/label_heatmap_merged.npy,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_27_P01_109_27/frame_002477_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_27_P01_109_27/frame_002477_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_27_P01_109_27/frame_002477_right/vrb_style_affordance.png,"(256, 456)",True,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_27_P01_109_27/frame_002477_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_27_P01_109_27/frame_002477_right/diagnostics/problem3_ref_crop.png
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,27,P01_109_27,P01_109,pour hand wash,pour,wash:hand,2466,2505,2465,2504,3.0,2484.0,2485.0,right,keep,Cell4_label_heatmap,,,69,2434.0,2435.0,50.0,6,0.0,covariance,5.828586118251928,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_27_P01_109_27/frame_002484_right,0,315.0,0.974293059125964,647.0,652.0,,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_27_P01_109_27/frame_002484_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_27_P01_109_27/frame_002484_right/label_heatmap_merged.npy,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_27_P01_109_27/frame_002484_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_27_P01_109_27/frame_002484_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_27_P01_109_27/frame_002484_right/vrb_style_affordance.png,"(256, 456)",True,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_27_P01_109_27/frame_002484_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_27_P01_109_27/frame_002484_right/diagnostics/problem3_ref_crop.png
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,27,P01_109_27,P01_109,pour hand wash,pour,wash:hand,2466,2505,2465,2504,4.0,2486.0,2487.0,right,discard,candidate,Cell2_contact_gmm,missing_hand_or_object_bbox,0,,,,0,,,,,0,,,,,,,,,,,,,,
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,28,P01_109_28,P01_109,wash hands,wash,hand,2478,2540,2477,2539,0.0,2477.0,2478.0,right,keep,Cell4_label_heatmap,,,27,2434.0,2435.0,43.0,6,0.0,covariance,5.058586118251928,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_28_P01_109_28/frame_002477_right,0,273.0,0.974293059125964,647.0,652.0,,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_28_P01_109_28/frame_002477_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_28_P01_109_28/frame_002477_right/label_heatmap_merged.npy,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_28_P01_109_28/frame_002477_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_28_P01_109_28/frame_002477_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_28_P01_109_28/frame_002477_right/vrb_style_affordance.png,"(256, 456)",True,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_28_P01_109_28/frame_002477_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_28_P01_109_28/frame_002477_right/diagnostics/problem3_ref_crop.png
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,28,P01_109_28,P01_109,wash hands,wash,hand,2478,2540,2477,2539,1.0,2479.0,2480.0,right,keep,Cell4_label_heatmap,,,60,2434.0,2435.0,45.0,6,0.0,covariance,5.698586118251928,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_28_P01_109_28/frame_002479_right,0,285.0,0.974293059125964,647.0,652.0,,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_28_P01_109_28/frame_002479_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_28_P01_109_28/frame_002479_right/label_heatmap_merged.npy,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_28_P01_109_28/frame_002479_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_28_P01_109_28/frame_002479_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_28_P01_109_28/frame_002479_right/vrb_style_affordance.png,"(256, 456)",True,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_28_P01_109_28/frame_002479_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_28_P01_109_28/frame_002479_right/diagnostics/problem3_ref_crop.png
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,28,P01_109_28,P01_109,wash hands,wash,hand,2478,2540,2477,2539,2.0,2485.0,2486.0,right,discard,candidate,Cell2_contact_gmm,missing_hand_or_object_bbox,0,,,,0,,,,,0,,,,,,,,,,,,,,
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,28,P01_109_28,P01_109,wash hands,wash,hand,2478,2540,2477,2539,3.0,2486.0,2487.0,right,discard,candidate,Cell2_contact_gmm,missing_hand_or_object_bbox,0,,,,0,,,,,0,,,,,,,,,,,,,,
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,28,P01_109_28,P01_109,wash hands,wash,hand,2478,2540,2477,2539,4.0,2539.0,2540.0,left,discard,candidate,Cell2_contact_gmm,contact_points_lt5_after_object_boundary_filter,0,,,,0,,,,,0,,,,,,,,,,,,,,
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,29,P01_109_29,P01_109,turn on tap,turn-on,tap,2545,2575,2544,2574,0.0,2544.0,2545.0,left,keep,Cell4_label_heatmap,,,43,2434.0,2435.0,110.0,6,0.0,covariance,4.708586118251928,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_29_P01_109_29/frame_002544_left,0,675.0,0.974293059125964,451.0,454.0,,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_29_P01_109_29/frame_002544_left/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_29_P01_109_29/frame_002544_left/label_heatmap_merged.npy,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_29_P01_109_29/frame_002544_left/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_29_P01_109_29/frame_002544_left/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_29_P01_109_29/frame_002544_left/vrb_style_affordance.png,"(256, 456)",True,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_29_P01_109_29/frame_002544_left/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_29_P01_109_29/frame_002544_left/diagnostics/problem3_ref_crop.png
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,29,P01_109_29,P01_109,turn on tap,turn-on,tap,2545,2575,2544,2574,1.0,2551.0,2552.0,right,discard,candidate,Cell2_contact_gmm,contact_points_lt5_after_object_boundary_filter,0,,,,0,,,,,0,,,,,,,,,,,,,,
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,29,P01_109_29,P01_109,turn on tap,turn-on,tap,2545,2575,2544,2574,2.0,2556.0,2557.0,left,discard,Cell3_homography_available,Cell3_homography_geometry,contact_point_out_of_bounds_mu_5,19,2434.0,2435.0,122.0,6,0.0,,,,0,747.0,0.974293059125964,450.0,454.0,,,,,,,,,,
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,29,P01_109_29,P01_109,turn on tap,turn-on,tap,2545,2575,2544,2574,3.0,2561.0,2562.0,left,keep,Cell4_label_heatmap,,,24,2434.0,2435.0,127.0,6,0.0,covariance,4.158586118251929,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_29_P01_109_29/frame_002561_left,0,777.0,0.974293059125964,450.0,454.0,,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_29_P01_109_29/frame_002561_left/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_29_P01_109_29/frame_002561_left/label_heatmap_merged.npy,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_29_P01_109_29/frame_002561_left/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_29_P01_109_29/frame_002561_left/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_29_P01_109_29/frame_002561_left/vrb_style_affordance.png,"(256, 456)",True,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_29_P01_109_29/frame_002561_left/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_29_P01_109_29/frame_002561_left/diagnostics/problem3_ref_crop.png
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,29,P01_109_29,P01_109,turn on tap,turn-on,tap,2545,2575,2544,2574,4.0,2573.0,2574.0,right,keep,Cell4_label_heatmap,,,32,2434.0,2435.0,139.0,6,0.0,covariance,4.198586118251928,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_29_P01_109_29/frame_002573_right,0,849.0,0.974293059125964,450.0,454.0,,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_29_P01_109_29/frame_002573_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_29_P01_109_29/frame_002573_right/label_heatmap_merged.npy,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_29_P01_109_29/frame_002573_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_29_P01_109_29/frame_002573_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_29_P01_109_29/frame_002573_right/vrb_style_affordance.png,"(256, 456)",True,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_29_P01_109_29/frame_002573_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_29_P01_109_29/frame_002573_right/diagnostics/problem3_ref_crop.png
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,30,P01_109_30,P01_109,rinse hands,rinse,hand,2579,2963,2578,2962,0.0,2708.0,2709.0,left,keep,Cell4_label_heatmap,,,26,2434.0,2435.0,274.0,6,0.0,covariance,2.7285861182519273,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002708_left,0,1659.0,0.974293059125964,450.0,454.0,,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002708_left/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002708_left/label_heatmap_merged.npy,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002708_left/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002708_left/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002708_left/vrb_style_affordance.png,"(256, 456)",True,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002708_left/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002708_left/diagnostics/problem3_ref_crop.png
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,30,P01_109_30,P01_109,rinse hands,rinse,hand,2579,2963,2578,2962,1.0,2762.0,2763.0,left,keep,Cell4_label_heatmap,,,29,2434.0,2435.0,328.0,6,0.0,covariance,2.248586118251928,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002762_left,0,1983.0,0.974293059125964,450.0,454.0,,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002762_left/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002762_left/label_heatmap_merged.npy,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002762_left/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002762_left/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002762_left/vrb_style_affordance.png,"(256, 456)",True,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002762_left/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002762_left/diagnostics/problem3_ref_crop.png
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,30,P01_109_30,P01_109,rinse hands,rinse,hand,2579,2963,2578,2962,2.0,2838.0,2839.0,right,keep,Cell4_label_heatmap,,,54,2434.0,2435.0,404.0,6,0.0,covariance,1.988586118251928,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002838_right,0,2439.0,0.974293059125964,450.0,454.0,,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002838_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002838_right/label_heatmap_merged.npy,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002838_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002838_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002838_right/vrb_style_affordance.png,"(256, 456)",True,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002838_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002838_right/diagnostics/problem3_ref_crop.png
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,30,P01_109_30,P01_109,rinse hands,rinse,hand,2579,2963,2578,2962,3.0,2878.0,2879.0,right,keep,Cell4_label_heatmap,,,38,2434.0,2435.0,444.0,4,2.0,covariance,-0.7314138817480726,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002878_right,0,1782.0,0.974293059125964,450.0,454.0,,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002878_right/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002878_right/label_heatmap_merged.npy,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002878_right/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002878_right/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002878_right/vrb_style_affordance.png,"(256, 456)",True,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002878_right/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_30_P01_109_30/frame_002878_right/diagnostics/problem3_ref_crop.png
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,30,P01_109_30,P01_109,rinse hands,rinse,hand,2579,2963,2578,2962,4.0,2956.0,2957.0,right,discard,candidate,Cell2_contact_gmm,missing_hand_or_object_bbox,0,,,,0,,,,,0,,,,,,,,,,,,,,
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,31,P01_109_31,P01_109,turn off tap,turn-off,tap,2967,2989,2966,2988,0.0,2968.0,2969.0,left,keep,Cell4_label_heatmap,,,21,2434.0,2435.0,534.0,6,0.0,covariance,0.028586118251928028,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002968_left,0,3219.0,0.974293059125964,450.0,454.0,,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002968_left/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002968_left/label_heatmap_merged.npy,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002968_left/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002968_left/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002968_left/vrb_style_affordance.png,"(256, 456)",True,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002968_left/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002968_left/diagnostics/problem3_ref_crop.png
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,31,P01_109_31,P01_109,turn off tap,turn-off,tap,2967,2989,2966,2988,1.0,2970.0,2971.0,left,keep,Cell4_label_heatmap,,,29,2434.0,2435.0,536.0,6,0.0,covariance,0.1685861182519277,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002970_left,0,3231.0,0.974293059125964,450.0,454.0,,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002970_left/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002970_left/label_heatmap_merged.npy,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002970_left/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002970_left/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002970_left/vrb_style_affordance.png,"(256, 456)",True,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002970_left/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002970_left/diagnostics/problem3_ref_crop.png
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,31,P01_109_31,P01_109,turn off tap,turn-off,tap,2967,2989,2966,2988,2.0,2979.0,2980.0,left,keep,Cell4_label_heatmap,,,19,2434.0,2435.0,545.0,6,0.0,covariance,-0.12141388174807233,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002979_left,0,3285.0,0.974293059125964,450.0,454.0,,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002979_left/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002979_left/label_heatmap_merged.npy,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002979_left/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002979_left/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002979_left/vrb_style_affordance.png,"(256, 456)",True,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002979_left/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002979_left/diagnostics/problem3_ref_crop.png
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,31,P01_109_31,P01_109,turn off tap,turn-off,tap,2967,2989,2966,2988,3.0,2982.0,2983.0,left,keep,Cell4_label_heatmap,,,22,2434.0,2435.0,548.0,6,0.0,covariance,-0.09141388174807297,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002982_left,0,3303.0,0.974293059125964,450.0,454.0,,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002982_left/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002982_left/label_heatmap_merged.npy,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002982_left/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002982_left/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002982_left/vrb_style_affordance.png,"(256, 456)",True,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002982_left/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002982_left/diagnostics/problem3_ref_crop.png
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,31,P01_109_31,P01_109,turn off tap,turn-off,tap,2967,2989,2966,2988,4.0,2984.0,2985.0,left,keep,Cell4_label_heatmap,,,21,2434.0,2435.0,550.0,6,0.0,covariance,-0.13141388174807211,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002984_left,0,3315.0,0.974293059125964,450.0,454.0,,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002984_left/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002984_left/label_heatmap_merged.npy,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002984_left/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002984_left/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002984_left/vrb_style_affordance.png,"(256, 456)",True,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002984_left/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_31_P01_109_31/frame_002984_left/diagnostics/problem3_ref_crop.png
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,32,P01_109_32,P01_109,shake hands,shake,hand,3001,3072,3000,3071,0.0,3009.0,3010.0,left,keep,Cell4_label_heatmap,,,142,2434.0,2435.0,575.0,6,0.0,covariance,1.9867136150234739,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_32_P01_109_32/frame_003009_left,0,3465.0,0.9483568075117371,193.0,197.0,,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_32_P01_109_32/frame_003009_left/reference_frame.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_32_P01_109_32/frame_003009_left/label_heatmap_merged.npy,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_32_P01_109_32/frame_003009_left/label_heatmap_merged.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_32_P01_109_32/frame_003009_left/label_heatmap_merged_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_32_P01_109_32/frame_003009_left/vrb_style_affordance.png,"(256, 456)",True,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_32_P01_109_32/frame_003009_left/diagnostics/problem3_ref_full_overlay.png,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_32_P01_109_32/frame_003009_left/diagnostics/problem3_ref_crop.png
E3,E3_all_contacts_full_previous_reference,all_contacts,full_previous,32,P01_109_32,P01_109,shake hands,shake,hand,3001,3072,3000,3071,1.0,3015.0,3016.0,left,discard,candidate,Cell2_contact_gmm,missing_hand_or_object_bbox,0,,,,0,,,,,0,,,,,,,,,,,,,,
