experiment_id,experiment_name,subaction_index,narration_id,narration,frames_1_based,candidates,cell2_pass,ref_found,homography_available,geometry_pass,heatmap_pass,final_samples,best_frame_0_based,best_ref_idx,best_score,best_sample_dir,main_failure
E3,E3_all_contacts_full_previous_reference,41,P01_109_41,pick up pan,4038-4098,5,5,5,0,0,0,0,,,,,pairwise_homography_failed_f3961_to_f3960
E3,E3_all_contacts_full_previous_reference,42,P01_109_42,put down pan,4209-4280,5,5,5,0,0,0,0,,,,,pairwise_homography_failed_f3961_to_f3960
E3,E3_all_contacts_full_previous_reference,43,P01_109_44,put down pan,4269-4353,5,4,4,0,0,0,0,,,,,pairwise_homography_failed_f3961_to_f3960
E3,E3_all_contacts_full_previous_reference,44,P01_109_43,pick up pan,4330-4386,5,3,3,0,0,0,0,,,,,pairwise_homography_failed_f3961_to_f3960
E3,E3_all_contacts_full_previous_reference,45,P01_109_45,put down pan,4379-4432,5,5,5,0,0,0,0,,,,,pairwise_homography_failed_f4385_to_f4384
E3,E3_all_contacts_full_previous_reference,46,P01_109_46,pick up cutting board,4510-4604,5,1,1,0,0,0,0,,,,,missing_hand_or_object_bbox
E3,E3_all_contacts_full_previous_reference,47,P01_109_47,close cupboard,4621-4664,5,5,5,3,1,1,1,4651.0,4636.0,6.34743119266055,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_47_P01_109_47/frame_004651_left,pairwise_homography_low_quality_f4555_to_f4554
E3,E3_all_contacts_full_previous_reference,48,P01_109_48,put down cutting board,4677-4724,5,5,5,5,5,5,5,4689.0,4636.0,7.922857142857143,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_48_P01_109_48/frame_004689_right,
E3,E3_all_contacts_full_previous_reference,49,P01_109_49,pick up eggs,4764-4797,5,4,4,4,4,4,4,4788.0,4636.0,5.838862559241706,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_49_P01_109_49/frame_004788_left,gmm_failed:ValueError
E3,E3_all_contacts_full_previous_reference,50,P01_109_50,put down eggs,4794-4827,5,4,4,4,3,3,3,4799.0,4636.0,5.470512820512821,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_50_P01_109_50/frame_004799_right,gmm_failed:ValueError
E3,E3_all_contacts_full_previous_reference,51,P01_109_51,move kettle,4832-4867,5,5,5,5,4,4,4,4831.0,4636.0,5.29051282051282,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_51_P01_109_51/frame_004831_right,contact_point_out_of_bounds_mu_5
E3,E3_all_contacts_full_previous_reference,52,P01_109_52,open drawer,4904-4942,5,1,1,0,0,0,0,,,,,contact_points_lt5_after_object_boundary_filter
E3,E3_all_contacts_full_previous_reference,53,P01_109_53,pick up peeler,4938-4981,5,2,2,2,2,2,2,4980.0,4937.0,6.136031746031747,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_53_P01_109_53/frame_004980_right,contact_points_lt5_after_object_boundary_filter
E3,E3_all_contacts_full_previous_reference,54,P01_109_54,close drawer,4977-5004,5,2,2,2,2,2,2,4981.0,4937.0,6.206031746031745,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_54_P01_109_54/frame_004981_right,contact_points_lt5_after_object_boundary_filter
E3,E3_all_contacts_full_previous_reference,55,P01_109_55,move cutting board,5014-5049,5,3,3,3,1,1,1,5022.0,4937.0,5.316031746031746,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_55_P01_109_55/frame_005022_right,missing_hand_or_object_bbox
E3,E3_all_contacts_full_previous_reference,56,P01_109_56,pick up potato,5053-5122,5,5,5,5,2,2,2,5052.0,4937.0,5.820769230769231,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_56_P01_109_56/frame_005052_left,trajectory_out_of_bounds_t+0
E3,E3_all_contacts_full_previous_reference,57,P01_109_57,move potato,5082-5094,5,5,5,5,0,0,0,,,,,trajectory_out_of_bounds_t+0
E3,E3_all_contacts_full_previous_reference,58,P01_109_58,peel potato,5182-9529,5,4,4,4,1,1,1,7355.0,4937.0,-16.69009708737864,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_58_P01_109_58/frame_007355_right,trajectory_out_of_bounds_t+0
E3,E3_all_contacts_full_previous_reference,59,P01_109_59,put down potato,9494-9582,5,5,5,5,0,0,0,,,,,projected_object_polygon_invalid
E3,E3_all_contacts_full_previous_reference,60,P01_109_60,put down peeler,9586-9607,5,5,5,5,0,0,0,,,,,projected_object_polygon_invalid
E3,E3_all_contacts_full_previous_reference,61,P01_109_61,pick up knife,9668-9762,3,0,0,0,0,0,0,,,,,missing_hand_or_object_bbox
E3,E3_all_contacts_full_previous_reference,62,P01_109_62,grab potato,9805-9835,5,5,5,5,4,4,4,9834.0,9764.0,6.064349376114082,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_62_P01_109_62/frame_009834_right,transformed_contact_points_off_object
E3,E3_all_contacts_full_previous_reference,63,P01_109_63,cut potato,9831-10125,5,5,5,5,5,5,5,9903.0,9764.0,7.634349376114082,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_63_P01_109_63/frame_009903_right,
E3,E3_all_contacts_full_previous_reference,64,P01_109_64,pick up potato bit,10119-10183,5,5,5,5,4,4,4,10130.0,9764.0,2.864349376114082,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_64_P01_109_64/frame_010130_left,transformed_contact_points_off_object
E3,E3_all_contacts_full_previous_reference,65,P01_109_65,put down potato bit,10148-10191,5,4,4,4,4,4,4,10154.0,9764.0,2.2443493761140823,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_65_P01_109_65/frame_010154_right,gmm_failed:ValueError
E3,E3_all_contacts_full_previous_reference,66,P01_109_66,move cutting board,10196-10232,5,5,5,5,3,3,3,10201.0,9764.0,3.0543493761140814,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_66_P01_109_66/frame_010201_right,transformed_contact_points_off_object
E3,E3_all_contacts_full_previous_reference,67,P01_109_67,put down knife,10237-10267,5,5,5,5,5,5,5,10262.0,9764.0,1.3243493761140819,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_67_P01_109_67/frame_010262_right,
E3,E3_all_contacts_full_previous_reference,68,P01_109_68,pick up knife,10264-10300,5,5,5,5,4,4,4,10286.0,9764.0,1.5043493761140825,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_68_P01_109_68/frame_010286_left,contact_point_out_of_bounds_mu_4
E3,E3_all_contacts_full_previous_reference,69,P01_109_69,slice potato,10297-11900,5,4,4,4,2,2,2,11500.0,9764.0,-11.082105263157894,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_69_P01_109_69/frame_011500_left,transformed_contact_centroid_off_object
E3,E3_all_contacts_full_previous_reference,70,P01_109_70,put down knife,11914-11935,5,3,3,3,3,3,3,11913.0,9764.0,-14.592105263157897,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_70_P01_109_70/frame_011913_left,gmm_failed:ValueError
E3,E3_all_contacts_full_previous_reference,71,P01_109_71,put down potato slices,11963-11994,5,3,3,3,3,3,3,11984.0,9764.0,-14.82,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_71_P01_109_71/frame_011984_right,contact_points_lt5_after_object_boundary_filter
E3,E3_all_contacts_full_previous_reference,72,P01_109_72,pick up potato slices,12007-12071,5,4,4,4,2,2,2,12070.0,9764.0,-14.819999999999999,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_72_P01_109_72/frame_012070_right,contact_points_lt5_after_object_boundary_filter
E3,E3_all_contacts_full_previous_reference,73,P01_109_73,put down potato slices,12070-12186,5,5,5,5,5,5,5,12069.0,9764.0,-13.31,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_73_P01_109_73/frame_012069_left,
E3,E3_all_contacts_full_previous_reference,74,P01_109_74,pick up potato slices,12181-12263,5,5,5,5,5,5,5,12180.0,9764.0,-17.48864077669903,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_74_P01_109_74/frame_012180_right,
E3,E3_all_contacts_full_previous_reference,75,P01_109_75,put down potato slices,12267-12332,5,4,4,4,4,4,4,12275.0,9764.0,-17.01864077669903,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_75_P01_109_75/frame_012275_left,contact_points_lt5_after_object_boundary_filter
E3,E3_all_contacts_full_previous_reference,76,P01_109_76,pick up potato slice,12325-12391,5,4,4,4,3,3,3,12352.0,9764.0,-18.388640776699027,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_76_P01_109_76/frame_012352_left,contact_points_lt5_after_object_boundary_filter
E3,E3_all_contacts_full_previous_reference,77,P01_109_78,pick up potato slice,12336-12390,5,5,5,5,3,3,3,12367.0,9764.0,-18.31864077669903,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_77_P01_109_78/frame_012367_left,transformed_contact_centroid_off_object
E3,E3_all_contacts_full_previous_reference,78,P01_109_79,put down potato slice,12389-12411,5,4,4,4,4,4,4,12403.0,9764.0,-17.71864077669903,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_78_P01_109_79/frame_012403_right,missing_hand_or_object_bbox
E3,E3_all_contacts_full_previous_reference,79,P01_109_77,put down potato slice,12390-12417,5,4,4,4,4,4,4,12394.0,9764.0,-18.16864077669903,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_79_P01_109_77/frame_012394_right,missing_hand_or_object_bbox
E3,E3_all_contacts_full_previous_reference,80,P01_109_80,pick up potato slices,12416-12455,5,5,5,5,5,5,5,12426.0,9764.0,-18.58864077669903,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_80_P01_109_80/frame_012426_left,
E3,E3_all_contacts_full_previous_reference,81,P01_109_81,put down potato slices,12458-12480,5,5,5,5,5,5,5,12472.0,9764.0,-18.54864077669903,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_81_P01_109_81/frame_012472_right,
E3,E3_all_contacts_full_previous_reference,82,P01_109_82,pick up potato slice,12484-12562,5,5,5,5,5,5,5,12483.0,9764.0,-19.37864077669903,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_82_P01_109_82/frame_012483_left,
E3,E3_all_contacts_full_previous_reference,83,P01_109_83,put down potato slice,12562-12585,5,4,4,4,4,4,4,12572.0,9764.0,-20.70864077669903,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_83_P01_109_83/frame_012572_left,contact_points_lt5_after_object_boundary_filter
E3,E3_all_contacts_full_previous_reference,84,P01_109_84,pick up potato slice,12634-12667,5,4,4,4,4,4,4,12634.0,9764.0,-21.688640776699028,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_84_P01_109_84/frame_012634_right,missing_hand_or_object_bbox
E3,E3_all_contacts_full_previous_reference,85,P01_109_85,put down potato slice,12670-12692,5,4,4,4,4,4,4,12679.0,9764.0,-21.77864077669903,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_85_P01_109_85/frame_012679_left,missing_hand_or_object_bbox
E3,E3_all_contacts_full_previous_reference,86,P01_109_86,pick up potato slice,12723-12753,5,4,4,4,3,3,3,12722.0,9764.0,-23.348640776699032,outputs/数据处理小批量测试前100个subaction/experiments/E3/pipeline_outputs/subaction_86_P01_109_86/frame_012722_right,missing_hand_or_object_bbox
E3,E3_all_contacts_full_previous_reference,87,P01_109_87,put down potato slice,12758-12786,5,1,1,1,0,0,0,,,,,missing_hand_or_object_bbox
E3,E3_all_contacts_full_previous_reference,88,P01_109_88,pick up knife,12876-12926,5,5,5,5,0,0,0,,,,,projected_object_polygon_invalid
E3,E3_all_contacts_full_previous_reference,89,P01_109_89,cut potato slice,12915-13036,5,5,5,5,0,0,0,,,,,projected_object_polygon_invalid
E3,E3_all_contacts_full_previous_reference,90,P01_109_90,put down knife,13025-13055,5,4,4,4,0,0,0,,,,,projected_object_polygon_invalid
E3,E3_all_contacts_full_previous_reference,91,P01_109_91,put down potato slice,13065-13090,5,4,4,4,0,0,0,,,,,projected_object_polygon_invalid
E3,E3_all_contacts_full_previous_reference,92,P01_109_92,pick up potato,13096-13121,5,1,1,1,0,0,0,,,,,missing_hand_or_object_bbox
E3,E3_all_contacts_full_previous_reference,93,P01_109_93,pick up peeler,13126-13155,5,4,4,4,0,0,0,,,,,projected_object_polygon_invalid
E3,E3_all_contacts_full_previous_reference,94,P01_109_94,peel potato,13152-15461,5,5,5,5,0,0,0,,,,,projected_object_polygon_invalid
E3,E3_all_contacts_full_previous_reference,95,P01_109_95,put down potato,15463-15503,5,5,5,5,0,0,0,,,,,projected_object_polygon_invalid
E3,E3_all_contacts_full_previous_reference,96,P01_109_96,pick up peeler blade,15508-15575,5,3,3,3,0,0,0,,,,,projected_object_polygon_invalid
E3,E3_all_contacts_full_previous_reference,97,P01_109_97,fix peeler blade,15574-15772,5,4,4,4,0,0,0,,,,,projected_object_polygon_invalid
E3,E3_all_contacts_full_previous_reference,98,P01_109_98,pick up potato,15772-15799,5,5,5,5,0,0,0,,,,,projected_object_polygon_invalid
E3,E3_all_contacts_full_previous_reference,99,P01_109_99,peel potato,15883-16103,5,5,5,5,0,0,0,,,,,projected_object_polygon_invalid
