subaction_index,narration_id,narration,verb,noun,frame_0_based,hand,candidate_source,ref_idx,reference_gap,projection_source,projection_method,mask_source_contact,mask_source_reference,tracker_backend,cotracker_init_status,cotracker_init_error,contact_part_prior,contact_part_mask_area,contact_part_mask_area_ratio,reference_part_mask_area,reference_part_mask_area_ratio,part_gate_passed,part_inside_count,part_distance,part_gate_source,part_tracking_point_count,whole_boundary_fallback_point_count,articulated_object,final_quality_score,track_point_count,visible_point_count,affine_inlier_count,affine_inlier_ratio,affine_median_residual,projected_contact_inside_mask_count,projected_contact_to_mask_distance,object_track_confidence,local_flow_steps,local_flow_fb_error,local_flow_points,local_flow_inliers,local_flow_inlier_ratio,local_flow_weighted_residual,sample_score,contact_points,projected_contact_inside_count,reference_hand_overlap_ratio,heatmap_mode,sample_dir,reference_frame,label_heatmap_overlay,vrb_style_affordance,mask_projection_overlay,experiment_id,reference_handless_mode,reference_hand_mask_area_ratio,reference_object_hand_overlap_ratio,reference_contact_crop_hand_overlap_ratio,reference_contact_part_hand_overlap_ratio,inpaint_backend,inpaint_status,inpaint_error,reference_frame_original,reference_frame_dehanded,hand_mask,reference_hand_bbox_count,arrow_generated
79,P01_109_77,put down potato slice,put-down,slice:potato,12412.0,left,new_contact_episode,12410.0,2.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,793,1.0,1419.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.6366901397705078,5,0.0,0.2291606176807648,,,,,,,6.071571795806885,110,5,0.2232,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_79_P01_109_77/candidate_01_frame_012412_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_79_P01_109_77/candidate_01_frame_012412_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_79_P01_109_77/candidate_01_frame_012412_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_79_P01_109_77/candidate_01_frame_012412_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_79_P01_109_77/candidate_01_frame_012412_left/mask_projection_overlay.png,E11,inpainted_bbox,0.2266652960526315,1.0,0.5712,1.0,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_79_P01_109_77/candidate_01_frame_012412_left/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_79_P01_109_77/candidate_01_frame_012412_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_79_P01_109_77/candidate_01_frame_012412_left/hand_mask.png,2.0,True
80,P01_109_80,pick up potato slices,pick-up,slice:potato,12425.0,right,new_contact_episode,12424.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,240,1.0,1320.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,33,33,1.0,0.0865517035126686,5,0.0,0.2291606176807648,,,,,,,6.054070115561285,91,5,0.2915555555555555,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_80_P01_109_80/candidate_01_frame_012425_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_80_P01_109_80/candidate_01_frame_012425_right/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_80_P01_109_80/candidate_01_frame_012425_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_80_P01_109_80/candidate_01_frame_012425_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_80_P01_109_80/candidate_01_frame_012425_right/mask_projection_overlay.png,E11,inpainted_bbox,0.1855383086622807,1.0,0.7081333333333333,1.0,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_80_P01_109_80/candidate_01_frame_012425_right/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_80_P01_109_80/candidate_01_frame_012425_right/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_80_P01_109_80/candidate_01_frame_012425_right/hand_mask.png,2.0,True
80,P01_109_80,pick up potato slices,pick-up,slice:potato,12439.0,right,new_contact_episode,12413.0,26.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,1463,1.0,1395.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,9,9,1.0,1.4085654020309448,5,0.0,0.2291606176807648,,,,,,,6.024543037939071,104,5,0.1848,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_80_P01_109_80/candidate_05_frame_012439_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_80_P01_109_80/candidate_05_frame_012439_right/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_80_P01_109_80/candidate_05_frame_012439_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_80_P01_109_80/candidate_05_frame_012439_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_80_P01_109_80/candidate_05_frame_012439_right/mask_projection_overlay.png,E11,inpainted_bbox,0.2118626644736842,1.0,0.5377777777777778,1.0,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_80_P01_109_80/candidate_05_frame_012439_right/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_80_P01_109_80/candidate_05_frame_012439_right/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_80_P01_109_80/candidate_05_frame_012439_right/hand_mask.png,2.0,True
81,P01_109_81,put down potato slices,put-down,slice:potato,12468.0,right,new_contact_episode,12465.0,3.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,2958,1.0,5553.0,0.9696176008381352,True,5,0.0,contact_part_mask,26,0,False,1.0,36,34,34,1.0,0.2766798436641693,5,0.0,0.278913148170925,,,,,,,6.3418329380234075,108,5,0.0879111111111111,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_81_P01_109_81/candidate_00_frame_012468_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_81_P01_109_81/candidate_00_frame_012468_right/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_81_P01_109_81/candidate_00_frame_012468_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_81_P01_109_81/candidate_00_frame_012468_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_81_P01_109_81/candidate_00_frame_012468_right/mask_projection_overlay.png,E11,inpainted_bbox,0.169921875,0.8115942028985508,0.3639111111111111,0.8056906176841347,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_81_P01_109_81/candidate_00_frame_012468_right/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_81_P01_109_81/candidate_00_frame_012468_right/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_81_P01_109_81/candidate_00_frame_012468_right/hand_mask.png,2.0,False
82,P01_109_82,pick up potato slice,pick-up,slice:potato,12493.0,right,new_contact_episode,12455.0,38.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,2208,1.0,4981.0,0.8912148863839685,True,5,0.0,contact_part_mask,26,0,False,1.0,36,19,19,1.0,0.6319240927696228,5,0.0,0.352451939139038,,,,,,,5.5291065974890286,75,5,0.2083555555555555,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_82_P01_109_82/candidate_00_frame_012493_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_82_P01_109_82/candidate_00_frame_012493_right/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_82_P01_109_82/candidate_00_frame_012493_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_82_P01_109_82/candidate_00_frame_012493_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_82_P01_109_82/candidate_00_frame_012493_right/mask_projection_overlay.png,E11,inpainted_bbox,0.1949527138157894,0.6811594202898551,0.5611555555555555,0.6574984942782574,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_82_P01_109_82/candidate_00_frame_012493_right/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_82_P01_109_82/candidate_00_frame_012493_right/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_82_P01_109_82/candidate_00_frame_012493_right/hand_mask.png,2.0,True
82,P01_109_82,pick up potato slice,pick-up,slice:potato,12495.0,right,new_contact_episode,12494.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,2625,0.8703580901856764,1786.0,1.0,True,5,0.0,contact_part_mask,26,0,False,0.9819444444444444,36,36,31,0.8611111111111112,0.1583317518234253,5,0.0,0.352451939139038,,,,,,,6.005527825223075,38,5,0.266,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_82_P01_109_82/candidate_02_frame_012495_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_82_P01_109_82/candidate_02_frame_012495_right/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_82_P01_109_82/candidate_02_frame_012495_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_82_P01_109_82/candidate_02_frame_012495_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_82_P01_109_82/candidate_02_frame_012495_right/mask_projection_overlay.png,E11,inpainted_bbox,0.1657072368421052,1.0,0.6777333333333333,1.0,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_82_P01_109_82/candidate_02_frame_012495_right/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_82_P01_109_82/candidate_02_frame_012495_right/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_82_P01_109_82/candidate_02_frame_012495_right/hand_mask.png,2.0,True
82,P01_109_82,pick up potato slice,pick-up,slice:potato,12503.0,right,new_contact_episode,12490.0,13.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,444,1.0,999.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.4854856431484222,5,0.0,0.352451939139038,,,,,,,6.116235430705546,41,5,0.1941333333333333,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_82_P01_109_82/candidate_04_frame_012503_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_82_P01_109_82/candidate_04_frame_012503_right/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_82_P01_109_82/candidate_04_frame_012503_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_82_P01_109_82/candidate_04_frame_012503_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_82_P01_109_82/candidate_04_frame_012503_right/mask_projection_overlay.png,E11,inpainted_bbox,0.1821717379385964,1.0,0.6620444444444444,1.0,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_82_P01_109_82/candidate_04_frame_012503_right/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_82_P01_109_82/candidate_04_frame_012503_right/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_82_P01_109_82/candidate_04_frame_012503_right/hand_mask.png,2.0,True
83,P01_109_83,put down potato slice,put-down,slice:potato,12578.0,right,new_contact_episode,12577.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,868,1.0,3128.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.2516636252403259,5,0.0,0.352451939139038,,,,,,,6.28835009124279,116,5,0.1110666666666666,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_83_P01_109_83/candidate_00_frame_012578_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_83_P01_109_83/candidate_00_frame_012578_right/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_83_P01_109_83/candidate_00_frame_012578_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_83_P01_109_83/candidate_00_frame_012578_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_83_P01_109_83/candidate_00_frame_012578_right/mask_projection_overlay.png,E11,inpainted_bbox,0.1715837445175438,1.0,0.4095555555555555,1.0,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_83_P01_109_83/candidate_00_frame_012578_right/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_83_P01_109_83/candidate_00_frame_012578_right/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_83_P01_109_83/candidate_00_frame_012578_right/hand_mask.png,2.0,True
84,P01_109_84,pick up potato slice,pick-up,slice:potato,12634.0,right,new_contact_episode,12633.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,5432,0.999815939628198,5934.0,0.7413793103448276,True,5,0.0,contact_part_mask,26,0,False,1.0,36,33,33,1.0,0.2711167335510254,5,0.0,0.3977498828034974,,,,,,,6.270333164660135,107,5,0.1436888888888889,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_84_P01_109_84/candidate_00_frame_012634_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_84_P01_109_84/candidate_00_frame_012634_right/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_84_P01_109_84/candidate_00_frame_012634_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_84_P01_109_84/candidate_00_frame_012634_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_84_P01_109_84/candidate_00_frame_012634_right/mask_projection_overlay.png,E11,inpainted_bbox,0.1878512198464912,0.5862068965517241,0.4708,0.6612740141557129,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_84_P01_109_84/candidate_00_frame_012634_right/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_84_P01_109_84/candidate_00_frame_012634_right/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_84_P01_109_84/candidate_00_frame_012634_right/hand_mask.png,2.0,True
84,P01_109_84,pick up potato slice,pick-up,slice:potato,12636.0,right,new_contact_episode,12633.0,3.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,5668,1.0,5592.0,0.6986506746626686,True,5,0.0,contact_part_mask,26,0,False,1.0,36,29,29,1.0,0.1886078715324401,5,0.0,0.4099563326068669,,,,,,,6.260808430520693,104,5,0.1436888888888889,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_84_P01_109_84/candidate_02_frame_012636_right,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_84_P01_109_84/candidate_02_frame_012636_right/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_84_P01_109_84/candidate_02_frame_012636_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_84_P01_109_84/candidate_02_frame_012636_right/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_84_P01_109_84/candidate_02_frame_012636_right/mask_projection_overlay.png,E11,inpainted_bbox,0.1878512198464912,0.5862068965517241,0.4708,0.6405579399141631,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_84_P01_109_84/candidate_02_frame_012636_right/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_84_P01_109_84/candidate_02_frame_012636_right/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_84_P01_109_84/candidate_02_frame_012636_right/hand_mask.png,2.0,True
84,P01_109_84,pick up potato slice,pick-up,slice:potato,12639.0,left,new_contact_episode,12638.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,1254,1.0,1476.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,35,35,1.0,0.469665914773941,5,0.0,0.4289719626308533,,,,,,,6.1917433558901145,99,5,0.1711111111111111,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_84_P01_109_84/candidate_03_frame_012639_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_84_P01_109_84/candidate_03_frame_012639_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_84_P01_109_84/candidate_03_frame_012639_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_84_P01_109_84/candidate_03_frame_012639_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_84_P01_109_84/candidate_03_frame_012639_left/mask_projection_overlay.png,E11,inpainted_bbox,0.2041015625,1.0,0.5077333333333334,1.0,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_84_P01_109_84/candidate_03_frame_012639_left/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_84_P01_109_84/candidate_03_frame_012639_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_84_P01_109_84/candidate_03_frame_012639_left/hand_mask.png,2.0,True
85,P01_109_85,put down potato slice,put-down,slice:potato,12680.0,left,new_contact_episode,12679.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,5155,0.9944058641975309,5430.0,0.991237677984666,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.3151822686195373,5,0.0,0.7363975911830737,,,,,,,6.194544531941412,112,5,0.1933333333333333,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_85_P01_109_85/candidate_01_frame_012680_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_85_P01_109_85/candidate_01_frame_012680_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_85_P01_109_85/candidate_01_frame_012680_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_85_P01_109_85/candidate_01_frame_012680_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_85_P01_109_85/candidate_01_frame_012680_left/mask_projection_overlay.png,E11,inpainted_bbox,0.1786595394736842,0.8220153340635268,0.4945777777777778,0.8204419889502762,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_85_P01_109_85/candidate_01_frame_012680_left/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_85_P01_109_85/candidate_01_frame_012680_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_85_P01_109_85/candidate_01_frame_012680_left/hand_mask.png,2.0,True
86,P01_109_86,pick up potato slice,pick-up,slice:potato,12724.0,left,new_contact_episode,12650.0,74.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,2509,0.861015785861359,1056.0,1.0,True,5,0.0,contact_part_mask,26,0,False,0.9891666666666667,36,24,22,0.9166666666666666,0.3788141012191772,5,0.0,0.7363975911830737,,,,,,,5.798602243630091,34,5,0.1301333333333333,isotropic_e7,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_86_P01_109_86/candidate_00_frame_012724_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_86_P01_109_86/candidate_00_frame_012724_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_86_P01_109_86/candidate_00_frame_012724_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_86_P01_109_86/candidate_00_frame_012724_left/vrb_style_affordance.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_86_P01_109_86/candidate_00_frame_012724_left/mask_projection_overlay.png,E11,inpainted_bbox,0.1778200383771929,1.0,0.5364444444444444,1.0,opencv_telea,success,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_86_P01_109_86/candidate_00_frame_012724_left/reference_frame_original.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_86_P01_109_86/candidate_00_frame_012724_left/reference_frame_dehanded.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e11/experiments/E11/pipeline_outputs/subaction_86_P01_109_86/candidate_00_frame_012724_left/hand_mask.png,2.0,True
