experiment_id,subaction_index,narration_id,narration,verb,noun,all_nouns,start_frame,stop_frame,clipped_start_frame_0_based,clipped_stop_frame_0_based,candidate_index,frame_0_based,hand,candidate_source,raw_candidate_count,tried_candidate_count,contact_points,active_object_bbox,active_object_selection_score,mask_source_contact,mask_source_reference,tracker_backend,cotracker_init_status,cotracker_init_error,contact_part_prior,contact_part_mask_area,contact_part_mask_area_ratio,reference_part_mask_area,reference_part_mask_area_ratio,part_gate_passed,part_inside_count,part_distance,part_gate_source,part_tracking_point_count,whole_boundary_fallback_point_count,projection_method,articulated_object,final_quality_score,track_point_count,visible_point_count,affine_inlier_count,affine_inlier_ratio,affine_median_residual,projected_contact_inside_mask_count,projected_contact_to_mask_distance,reference_mask_area,object_track_status,object_track_length,object_track_confidence,track_break_reason,ref_idx,ref_selection_reason,reference_gap,projection_source,projection_status,projected_contact_inside_count,projected_contact_to_object_distance,reference_hand_overlap_ratio,local_flow_steps,local_flow_fb_error,local_flow_points,local_flow_inliers,local_flow_inlier_ratio,local_flow_weighted_residual,trajectory_status,status,fail_reason,sample_score,sample_dir,best_sample_dir,reference_frame,label_heatmap_overlay,vrb_style_affordance,trajectory_points,missing_trajectory_count,tracked_reference_object_bbox,label_heatmap_npy,label_heatmap_png,mask_projection_overlay,heatmap_shape,heatmap_mode,arrow_generated,is_final_tuple
E10,84,P01_109_84,pick up potato slice,pick-up,slice:potato,['slice:potato'],12634,12667,12633.0,12666.0,4.0,12640.0,left,new_contact_episode,38,12,134,"[137.0, 162.0, 171.0, 200.0]",4.981355169745489,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,1292,1.0,1554.0,1.0,True,5,0.0,contact_part_mask,26,0,contact_part_local_affine,False,1.0,36,34,34,1.0,0.6888499855995178,5,0.0,1554.0,success,361,0.43550453058969885,,12638.0,pre_contact_gap_tracked_reference,2.0,contact_part_local_affine,success,5,0.0,0.1711111111111111,,,,,,,success,keep,,6.179167833765348,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_84_P01_109_84/candidate_04_frame_012640_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_84_P01_109_84/candidate_04_frame_012640_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_84_P01_109_84/candidate_04_frame_012640_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_84_P01_109_84/candidate_04_frame_012640_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_84_P01_109_84/candidate_04_frame_012640_left/vrb_style_affordance.png,6.0,0.0,"[133.43, 161.03, 170.29, 202.5]",/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_84_P01_109_84/candidate_04_frame_012640_left/label_heatmap_merged.npy,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_84_P01_109_84/candidate_04_frame_012640_left/label_heatmap_merged.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_84_P01_109_84/candidate_04_frame_012640_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,False
E10,84,P01_109_84,pick up potato slice,pick-up,slice:potato,['slice:potato'],12634,12667,12633.0,12666.0,5.0,12641.0,left,new_contact_episode,38,12,121,"[145.0, 162.0, 172.0, 195.0]",4.894383744647829,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,891,1.0,1517.0,1.0,True,5,0.0,contact_part_mask,26,0,contact_part_local_affine,False,1.0,36,36,36,1.0,1.1206775903701782,5,0.0,1517.0,success,361,0.44213657927888206,,12638.0,pre_contact_gap_tracked_reference,3.0,contact_part_local_affine,success,5,0.0,0.1711111111111111,,,,,,,success,keep,,6.160213005622228,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_84_P01_109_84/candidate_05_frame_012641_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_84_P01_109_84/candidate_05_frame_012641_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_84_P01_109_84/candidate_05_frame_012641_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_84_P01_109_84/candidate_05_frame_012641_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_84_P01_109_84/candidate_05_frame_012641_left/vrb_style_affordance.png,6.0,0.0,"[134.08, 160.89, 170.5, 202.21]",/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_84_P01_109_84/candidate_05_frame_012641_left/label_heatmap_merged.npy,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_84_P01_109_84/candidate_05_frame_012641_left/label_heatmap_merged.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_84_P01_109_84/candidate_05_frame_012641_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,False
E10,84,P01_109_84,pick up potato slice,pick-up,slice:potato,['slice:potato'],12634,12667,12633.0,12666.0,6.0,12655.0,right,new_contact_episode,38,12,0,,,,,,,,,0,,,,,0,,,0,0,,False,,0,0,0,,,0,,,not_run,0,0.0,,,,,,not_run,0,,,,,,,,,not_run,discard,missing_hand_or_object_bbox,,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_84_P01_109_84/candidate_06_frame_012655_right,,,,,,,,,,,,,,False
E10,84,P01_109_84,pick up potato slice,pick-up,slice:potato,['slice:potato'],12634,12667,12633.0,12666.0,7.0,12657.0,right,new_contact_episode,38,12,0,"[155.0, 161.0, 186.0, 193.0]",1.112827510377135,,,,,,,0,,,,,0,,,0,0,,False,,0,0,0,,,0,,,not_run,0,0.0,,,,,,not_run,0,,,,,,,,,not_run,discard,contact_points_lt5_after_object_boundary_filter,,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_84_P01_109_84/candidate_07_frame_012657_right,,,,,,,,,,,,,,False
E10,84,P01_109_84,pick up potato slice,pick-up,slice:potato,['slice:potato'],12634,12667,12633.0,12666.0,8.0,12658.0,right,new_contact_episode,38,12,55,"[163.0, 162.0, 192.0, 194.0]",3.0689899547473747,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,455,1.0,1120.0,1.0,True,5,0.0,contact_part_mask,26,0,contact_part_local_affine,False,1.0,36,36,36,1.0,0.6038678884506226,5,0.0,1120.0,success,361,0.5716635848648056,,12656.0,pre_contact_gap_tracked_reference,2.0,contact_part_local_affine,success,5,0.0,0.3021333333333333,,,,,,,success,keep,,6.016683963346481,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_84_P01_109_84/candidate_08_frame_012658_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_84_P01_109_84/candidate_08_frame_012658_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_84_P01_109_84/candidate_08_frame_012658_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_84_P01_109_84/candidate_08_frame_012658_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_84_P01_109_84/candidate_08_frame_012658_right/vrb_style_affordance.png,6.0,0.0,"[149.69, 160.71, 182.31, 195.81]",/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_84_P01_109_84/candidate_08_frame_012658_right/label_heatmap_merged.npy,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_84_P01_109_84/candidate_08_frame_012658_right/label_heatmap_merged.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_84_P01_109_84/candidate_08_frame_012658_right/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,False
E10,84,P01_109_84,pick up potato slice,pick-up,slice:potato,['slice:potato'],12634,12667,12633.0,12666.0,9.0,12659.0,right,new_contact_episode,38,12,68,"[171.0, 163.0, 200.0, 197.0]",3.589696122581274,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,590,1.0,1188.0,1.0,True,4,0.0,contact_part_mask,26,0,contact_part_local_affine,False,0.9048529411764705,36,34,32,0.9411764705882353,0.903849184513092,4,0.0,1188.0,success,361,0.580369121690158,,12656.0,pre_contact_gap_tracked_reference,3.0,contact_part_local_affine,success,4,0.0,0.30893333333333334,,,,,,,success,keep,,5.530602171523431,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_84_P01_109_84/candidate_09_frame_012659_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_84_P01_109_84/candidate_09_frame_012659_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_84_P01_109_84/candidate_09_frame_012659_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_84_P01_109_84/candidate_09_frame_012659_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_84_P01_109_84/candidate_09_frame_012659_right/vrb_style_affordance.png,6.0,0.0,"[149.89, 160.33, 183.29, 196.34]",/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_84_P01_109_84/candidate_09_frame_012659_right/label_heatmap_merged.npy,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_84_P01_109_84/candidate_09_frame_012659_right/label_heatmap_merged.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_84_P01_109_84/candidate_09_frame_012659_right/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,False
E10,84,P01_109_84,pick up potato slice,pick-up,slice:potato,['slice:potato'],12634,12667,12633.0,12666.0,10.0,12658.0,left,new_contact_episode,38,12,92,"[163.0, 162.0, 192.0, 194.0]",4.88861298395141,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,455,1.0,1634.0,1.0,True,5,0.0,contact_part_mask,26,0,contact_part_local_affine,False,1.0,36,9,9,1.0,0.6260802745819092,5,0.0,1634.0,success,361,0.5716635848648056,,12629.0,earliest_reliable_tracked_reference_no_pre_gap,29.0,contact_part_local_affine,success,5,0.0,0.1856,,,,,,,success,keep,,6.028817591762542,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_84_P01_109_84/candidate_10_frame_012658_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_84_P01_109_84/candidate_10_frame_012658_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_84_P01_109_84/candidate_10_frame_012658_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_84_P01_109_84/candidate_10_frame_012658_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_84_P01_109_84/candidate_10_frame_012658_left/vrb_style_affordance.png,6.0,0.0,"[122.99, 167.18, 160.59, 210.29]",/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_84_P01_109_84/candidate_10_frame_012658_left/label_heatmap_merged.npy,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_84_P01_109_84/candidate_10_frame_012658_left/label_heatmap_merged.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_84_P01_109_84/candidate_10_frame_012658_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,False
E10,84,P01_109_84,pick up potato slice,pick-up,slice:potato,['slice:potato'],12634,12667,12633.0,12666.0,11.0,12659.0,left,new_contact_episode,38,12,26,"[171.0, 163.0, 200.0, 197.0]",4.289804526129475,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,590,1.0,1056.0,1.0,True,5,0.0,contact_part_mask,26,0,contact_part_local_affine,False,0.99,36,26,24,0.9230769230769231,0.6979625225067139,5,0.0,1056.0,success,361,0.580369121690158,,12650.0,earliest_reliable_tracked_reference_no_pre_gap,9.0,contact_part_local_affine,success,5,0.0,0.13733333333333334,,,,,,,success,keep,,6.17213804740172,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_84_P01_109_84/candidate_11_frame_012659_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_84_P01_109_84/candidate_11_frame_012659_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_84_P01_109_84/candidate_11_frame_012659_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_84_P01_109_84/candidate_11_frame_012659_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_84_P01_109_84/candidate_11_frame_012659_left/vrb_style_affordance.png,6.0,0.0,"[141.98, 160.91, 174.86, 192.64]",/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_84_P01_109_84/candidate_11_frame_012659_left/label_heatmap_merged.npy,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_84_P01_109_84/candidate_11_frame_012659_left/label_heatmap_merged.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_84_P01_109_84/candidate_11_frame_012659_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,False
E10,85,P01_109_85,put down potato slice,put-down,slice:potato,['slice:potato'],12670,12692,12669.0,12691.0,0.0,12679.0,left,new_contact_episode,21,4,125,"[129.0, 136.0, 214.0, 203.0]",3.584021475210957,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,4231,0.7429323968393328,4236.0,0.7438103599648814,True,4,0.0,contact_part_mask,26,0,contact_part_local_affine,False,0.9124999999999999,36,36,36,1.0,0.3390488028526306,4,0.0,5695.0,success,361,0.7363975911830737,,12678.0,earliest_reliable_tracked_reference_no_pre_gap,1.0,contact_part_local_affine,success,4,0.0,0.15733333333333333,,,,,,,success,keep,,5.79132853591442,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_85_P01_109_85/candidate_00_frame_012679_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_85_P01_109_85/candidate_00_frame_012679_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_85_P01_109_85/candidate_00_frame_012679_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_85_P01_109_85/candidate_00_frame_012679_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_85_P01_109_85/candidate_00_frame_012679_left/vrb_style_affordance.png,6.0,0.0,"[130.01, 135.61, 215.42, 203.14]",/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_85_P01_109_85/candidate_00_frame_012679_left/label_heatmap_merged.npy,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_85_P01_109_85/candidate_00_frame_012679_left/label_heatmap_merged.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_85_P01_109_85/candidate_00_frame_012679_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,False
E10,85,P01_109_85,put down potato slice,put-down,slice:potato,['slice:potato'],12670,12692,12669.0,12691.0,1.0,12680.0,left,new_contact_episode,21,4,112,"[130.0, 136.0, 211.0, 200.0]",3.710816516949845,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,5155,0.9944058641975309,5430.0,0.9912376779846659,True,5,0.0,contact_part_mask,26,0,contact_part_local_affine,False,1.0,36,36,36,1.0,0.31518226861953735,5,0.0,5478.0,success,361,0.7363975911830737,,12679.0,earliest_reliable_tracked_reference_no_pre_gap,1.0,contact_part_local_affine,success,5,0.0,0.19333333333333333,,,,,,,success,keep,,6.194544531941412,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_85_P01_109_85/candidate_01_frame_012680_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_85_P01_109_85/candidate_01_frame_012680_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_85_P01_109_85/candidate_01_frame_012680_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_85_P01_109_85/candidate_01_frame_012680_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_85_P01_109_85/candidate_01_frame_012680_left/vrb_style_affordance.png,6.0,0.0,"[129.7, 135.91, 213.41, 202.0]",/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_85_P01_109_85/candidate_01_frame_012680_left/label_heatmap_merged.npy,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_85_P01_109_85/candidate_01_frame_012680_left/label_heatmap_merged.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_85_P01_109_85/candidate_01_frame_012680_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,True
E10,85,P01_109_85,put down potato slice,put-down,slice:potato,['slice:potato'],12670,12692,12669.0,12691.0,2.0,12681.0,left,new_contact_episode,21,4,86,"[130.0, 135.0, 210.0, 221.0]",3.8286133679121113,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,4739,0.6888081395348837,4966.0,0.8398444106206663,True,5,0.0,contact_part_mask,26,0,contact_part_local_affine,False,0.9650000000000001,36,26,19,0.7307692307692307,0.31358784437179565,5,0.0,5913.0,success,361,0.7363975911830737,,12616.0,earliest_reliable_tracked_reference_no_pre_gap,65.0,contact_part_local_affine,success,5,0.0,0.15982222222222223,,,,,,,success,keep,,5.395372223550188,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_85_P01_109_85/candidate_02_frame_012681_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_85_P01_109_85/candidate_02_frame_012681_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_85_P01_109_85/candidate_02_frame_012681_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_85_P01_109_85/candidate_02_frame_012681_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_85_P01_109_85/candidate_02_frame_012681_left/vrb_style_affordance.png,6.0,0.0,"[127.48, 151.8, 208.4, 224.69]",/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_85_P01_109_85/candidate_02_frame_012681_left/label_heatmap_merged.npy,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_85_P01_109_85/candidate_02_frame_012681_left/label_heatmap_merged.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_85_P01_109_85/candidate_02_frame_012681_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,False
E10,85,P01_109_85,put down potato slice,put-down,slice:potato,['slice:potato'],12670,12692,12669.0,12691.0,3.0,12691.0,right,new_contact_episode,21,4,0,,,,,,,,,0,,,,,0,,,0,0,,False,,0,0,0,,,0,,,not_run,0,0.0,,,,,,not_run,0,,,,,,,,,not_run,discard,missing_hand_or_object_bbox,,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_85_P01_109_85/candidate_03_frame_012691_right,,,,,,,,,,,,,,False
E10,86,P01_109_86,pick up potato slice,pick-up,slice:potato,['slice:potato'],12723,12753,12722.0,12752.0,0.0,12724.0,left,new_contact_episode,54,5,34,"[123.0, 134.0, 185.0, 181.0]",3.0353414587780034,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,2509,0.861015785861359,1056.0,1.0,True,5,0.0,contact_part_mask,26,0,contact_part_local_affine,False,0.9891666666666667,36,24,22,0.9166666666666666,0.37881410121917725,5,0.0,1056.0,success,361,0.7363975911830737,,12650.0,earliest_reliable_tracked_reference_no_pre_gap,74.0,contact_part_local_affine,success,5,0.0,0.13013333333333332,,,,,,,success,keep,,5.798602243630091,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_86_P01_109_86/candidate_00_frame_012724_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_86_P01_109_86/candidate_00_frame_012724_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_86_P01_109_86/candidate_00_frame_012724_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_86_P01_109_86/candidate_00_frame_012724_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_86_P01_109_86/candidate_00_frame_012724_left/vrb_style_affordance.png,6.0,0.0,"[141.98, 160.91, 174.86, 192.64]",/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_86_P01_109_86/candidate_00_frame_012724_left/label_heatmap_merged.npy,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_86_P01_109_86/candidate_00_frame_012724_left/label_heatmap_merged.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_86_P01_109_86/candidate_00_frame_012724_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,True
E10,86,P01_109_86,pick up potato slice,pick-up,slice:potato,['slice:potato'],12723,12753,12722.0,12752.0,1.0,12726.0,left,new_contact_episode,54,5,58,"[134.0, 165.0, 157.0, 194.0]",3.224256593736979,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,667,1.0,910.0,1.0,True,5,0.0,contact_part_mask,26,0,contact_part_local_affine,False,0.9752380952380952,36,21,17,0.8095238095238095,0.633931577205658,5,0.0,910.0,success,361,0.7363975911830737,,12705.0,earliest_reliable_tracked_reference_no_pre_gap,21.0,contact_part_local_affine,success,5,0.0,0.15866666666666668,,,,,,,success,keep,,6.000791576493354,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_86_P01_109_86/candidate_01_frame_012726_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_86_P01_109_86/candidate_01_frame_012726_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_86_P01_109_86/candidate_01_frame_012726_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_86_P01_109_86/candidate_01_frame_012726_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_86_P01_109_86/candidate_01_frame_012726_left/vrb_style_affordance.png,6.0,0.0,"[114.46, 168.16, 140.27, 203.03]",/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_86_P01_109_86/candidate_01_frame_012726_left/label_heatmap_merged.npy,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_86_P01_109_86/candidate_01_frame_012726_left/label_heatmap_merged.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_86_P01_109_86/candidate_01_frame_012726_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,True
E10,86,P01_109_86,pick up potato slice,pick-up,slice:potato,['slice:potato'],12723,12753,12722.0,12752.0,2.0,12729.0,left,new_contact_episode,54,5,0,,,,,,,,,0,,,,,0,,,0,0,,False,,0,0,0,,,0,,,not_run,0,0.0,,,,,,not_run,0,,,,,,,,,not_run,discard,missing_hand_or_object_bbox,,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_86_P01_109_86/candidate_02_frame_012729_left,,,,,,,,,,,,,,False
