subaction_index,narration_id,narration,verb,noun,frame_0_based,hand,candidate_source,ref_idx,reference_gap,projection_source,projection_method,mask_source_contact,mask_source_reference,tracker_backend,cotracker_init_status,cotracker_init_error,contact_part_prior,contact_part_mask_area,contact_part_mask_area_ratio,reference_part_mask_area,reference_part_mask_area_ratio,part_gate_passed,part_inside_count,part_distance,part_gate_source,part_tracking_point_count,whole_boundary_fallback_point_count,articulated_object,final_quality_score,track_point_count,visible_point_count,affine_inlier_count,affine_inlier_ratio,affine_median_residual,projected_contact_inside_mask_count,projected_contact_to_mask_distance,object_track_confidence,local_flow_steps,local_flow_fb_error,local_flow_points,local_flow_inliers,local_flow_inlier_ratio,local_flow_weighted_residual,sample_score,contact_points,projected_contact_inside_count,reference_hand_overlap_ratio,heatmap_mode,sample_dir,reference_frame,label_heatmap_overlay,vrb_style_affordance,mask_projection_overlay
47,P01_109_47,close cupboard,close,cupboard,4648.0,left,new_contact_episode,4647.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,panel_edge_or_handle,1645,0.6800330715171559,3979.0,0.3678809171597633,True,5,0.0,contact_part_mask,26,0,True,1.0,36,36,36,1.0,0.812734842300415,5,0.0,0.1824251440742389,,,,,,,6.3682846213976525,65,5,0.06755555555555555,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_47_P01_109_47/candidate_00_frame_004648_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_47_P01_109_47/candidate_00_frame_004648_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_47_P01_109_47/candidate_00_frame_004648_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_47_P01_109_47/candidate_00_frame_004648_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_47_P01_109_47/candidate_00_frame_004648_left/mask_projection_overlay.png
47,P01_109_47,close cupboard,close,cupboard,4661.0,left,new_contact_episode,4660.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,panel_edge_or_handle,2955,0.3265915119363395,2940.0,0.329153605015674,True,5,0.0,contact_part_mask,26,0,True,1.0,36,36,36,1.0,0.6001618504524231,5,0.0,0.1824251440742389,,,,,,,6.345695144486427,60,5,0.06586666666666667,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_47_P01_109_47/candidate_03_frame_004661_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_47_P01_109_47/candidate_03_frame_004661_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_47_P01_109_47/candidate_03_frame_004661_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_47_P01_109_47/candidate_03_frame_004661_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_47_P01_109_47/candidate_03_frame_004661_left/mask_projection_overlay.png
47,P01_109_47,close cupboard,close,cupboard,4663.0,right,new_contact_episode,4660.0,3.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,panel_edge_or_handle,4286,0.25644707712559084,3165.0,0.13836065573770492,True,3,0.0,contact_part_mask,26,0,True,0.825,36,31,31,1.0,0.5750092267990112,3,0.0,0.1824251440742389,,,,,,,5.573349723196029,168,3,0.0276,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_47_P01_109_47/candidate_08_frame_004663_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_47_P01_109_47/candidate_08_frame_004663_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_47_P01_109_47/candidate_08_frame_004663_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_47_P01_109_47/candidate_08_frame_004663_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_47_P01_109_47/candidate_08_frame_004663_right/mask_projection_overlay.png
48,P01_109_48,put down cutting board,put-down,board:cutting,4693.0,left,new_contact_episode,4692.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,contact_local_boundary,6503,0.618508655126498,7153.0,0.46279761904761907,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.24690935015678406,5,0.0,0.1824251440742389,,,,,,,6.190859386161962,37,5,0.19715555555555556,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_48_P01_109_48/candidate_01_frame_004693_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_48_P01_109_48/candidate_01_frame_004693_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_48_P01_109_48/candidate_01_frame_004693_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_48_P01_109_48/candidate_01_frame_004693_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_48_P01_109_48/candidate_01_frame_004693_left/mask_projection_overlay.png
53,P01_109_53,pick up peeler,pick-up,peeler,4948.0,right,new_contact_episode,4946.0,2.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,handle_like_edge_or_endpoint,645,1.0,1850.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.14880496263504028,5,0.0,0.19973912524086335,,,,,,,6.265369184454283,72,5,0.12444444444444444,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_53_P01_109_53/candidate_01_frame_004948_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_53_P01_109_53/candidate_01_frame_004948_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_53_P01_109_53/candidate_01_frame_004948_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_53_P01_109_53/candidate_01_frame_004948_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_53_P01_109_53/candidate_01_frame_004948_right/mask_projection_overlay.png
55,P01_109_55,move cutting board,move,board:cutting,5019.0,left,new_contact_episode,5018.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,contact_local_boundary,7370,0.6687840290381125,8807.0,0.5291396298966594,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.3731754422187805,5,0.0,0.19973912524086335,,,,,,,6.3261380700667695,133,5,0.10444444444444445,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_55_P01_109_55/candidate_00_frame_005019_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_55_P01_109_55/candidate_00_frame_005019_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_55_P01_109_55/candidate_00_frame_005019_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_55_P01_109_55/candidate_00_frame_005019_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_55_P01_109_55/candidate_00_frame_005019_left/mask_projection_overlay.png
55,P01_109_55,move cutting board,move,board:cutting,5021.0,left,new_contact_episode,5020.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,contact_local_boundary,8230,0.7102174663444943,9030.0,0.5306458247634718,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.5023908019065857,5,0.0,0.19973912524086335,,,,,,,6.316928275942802,132,5,0.108,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_55_P01_109_55/candidate_02_frame_005021_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_55_P01_109_55/candidate_02_frame_005021_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_55_P01_109_55/candidate_02_frame_005021_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_55_P01_109_55/candidate_02_frame_005021_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_55_P01_109_55/candidate_02_frame_005021_left/mask_projection_overlay.png
55,P01_109_55,move cutting board,move,board:cutting,5044.0,left,new_contact_episode,5043.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,contact_local_boundary,7598,0.7867867867867868,10934.0,0.591954956418169,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.18829414248466492,5,0.0,0.19973912524086335,,,,,,,6.216951175725459,124,5,0.18093333333333333,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_55_P01_109_55/candidate_07_frame_005044_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_55_P01_109_55/candidate_07_frame_005044_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_55_P01_109_55/candidate_07_frame_005044_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_55_P01_109_55/candidate_07_frame_005044_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_55_P01_109_55/candidate_07_frame_005044_left/mask_projection_overlay.png
56,P01_109_56,pick up potato,pick-up,potato,5062.0,left,new_contact_episode,5061.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,7205,0.7696005127109592,10443.0,0.5650974025974026,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.17985843122005463,5,0.0,0.19973912524086335,,,,,,,6.29333758039673,108,5,0.13017777777777778,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_56_P01_109_56/candidate_00_frame_005062_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_56_P01_109_56/candidate_00_frame_005062_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_56_P01_109_56/candidate_00_frame_005062_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_56_P01_109_56/candidate_00_frame_005062_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_56_P01_109_56/candidate_00_frame_005062_left/mask_projection_overlay.png
56,P01_109_56,pick up potato,pick-up,potato,5064.0,left,new_contact_episode,5063.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,7049,0.7625486802250108,10008.0,0.5521655172413793,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.24164806306362152,5,0.0,0.19973912524086335,,,,,,,6.2819505581080906,88,5,0.13653333333333334,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_56_P01_109_56/candidate_02_frame_005064_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_56_P01_109_56/candidate_02_frame_005064_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_56_P01_109_56/candidate_02_frame_005064_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_56_P01_109_56/candidate_02_frame_005064_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_56_P01_109_56/candidate_02_frame_005064_left/mask_projection_overlay.png
56,P01_109_56,pick up potato,pick-up,potato,5102.0,left,new_contact_episode,5089.0,13.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,1263,1.0,2860.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,35,35,1.0,1.0619553327560425,5,0.0,0.19973912524086335,,,,,,,6.0779413400173175,68,5,0.20813333333333334,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_56_P01_109_56/candidate_07_frame_005102_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_56_P01_109_56/candidate_07_frame_005102_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_56_P01_109_56/candidate_07_frame_005102_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_56_P01_109_56/candidate_07_frame_005102_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_56_P01_109_56/candidate_07_frame_005102_left/mask_projection_overlay.png
57,P01_109_57,move potato,move,potato,5082.0,left,continuation_entry_rescue,5081.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,924,1.0,924.0,1.0,True,4,0.0,contact_part_mask,26,0,False,0.75,36,36,36,1.0,0.2292807698249817,4,0.0,0.19973912524086335,,,,,,,5.574721576905249,70,4,0.10826666666666666,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_57_P01_109_57/candidate_03_frame_005082_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_57_P01_109_57/candidate_03_frame_005082_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_57_P01_109_57/candidate_03_frame_005082_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_57_P01_109_57/candidate_03_frame_005082_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_57_P01_109_57/candidate_03_frame_005082_left/mask_projection_overlay.png
58,P01_109_58,peel potato,peel,potato,7134.0,right,new_contact_episode,7133.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,1113,1.0,1836.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,34,34,1.0,0.7142907977104187,5,0.0,1.0,,,,,,,6.11970460940202,252,5,0.23524444444444445,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_58_P01_109_58/candidate_02_frame_007134_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_58_P01_109_58/candidate_02_frame_007134_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_58_P01_109_58/candidate_02_frame_007134_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_58_P01_109_58/candidate_02_frame_007134_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_58_P01_109_58/candidate_02_frame_007134_right/mask_projection_overlay.png
58,P01_109_58,peel potato,peel,potato,7235.0,right,new_contact_episode,7228.0,7.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,710,1.0,1836.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,11,11,1.0,1.1100515127182007,5,0.0,1.0,,,,,,,5.998031787951787,144,5,0.28444444444444444,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_58_P01_109_58/candidate_06_frame_007235_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_58_P01_109_58/candidate_06_frame_007235_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_58_P01_109_58/candidate_06_frame_007235_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_58_P01_109_58/candidate_06_frame_007235_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_58_P01_109_58/candidate_06_frame_007235_right/mask_projection_overlay.png
58,P01_109_58,peel potato,peel,potato,7237.0,right,new_contact_episode,7236.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,671,1.0,870.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.48608696460723877,5,0.0,1.0,,,,,,,6.119684057728448,93,5,0.23982222222222221,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_58_P01_109_58/candidate_08_frame_007237_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_58_P01_109_58/candidate_08_frame_007237_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_58_P01_109_58/candidate_08_frame_007237_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_58_P01_109_58/candidate_08_frame_007237_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_58_P01_109_58/candidate_08_frame_007237_right/mask_projection_overlay.png
59,P01_109_59,put down potato,put-down,potato,9493.0,right,continuation_entry_rescue,9492.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,639,1.0,1140.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.13564765453338623,5,0.0,1.0,,,,,,,6.124997237030664,120,5,0.2432888888888889,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_59_P01_109_59/candidate_02_frame_009493_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_59_P01_109_59/candidate_02_frame_009493_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_59_P01_109_59/candidate_02_frame_009493_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_59_P01_109_59/candidate_02_frame_009493_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_59_P01_109_59/candidate_02_frame_009493_right/mask_projection_overlay.png
60,P01_109_60,put down peeler,put-down,peeler,9586.0,right,continuation_entry_rescue,9585.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,handle_like_edge_or_endpoint,256,1.0,667.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.1401841938495636,5,0.0,1.0,,,,,,,6.296461140851179,47,5,0.1288888888888889,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_60_P01_109_60/candidate_03_frame_009586_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_60_P01_109_60/candidate_03_frame_009586_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_60_P01_109_60/candidate_03_frame_009586_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_60_P01_109_60/candidate_03_frame_009586_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_60_P01_109_60/candidate_03_frame_009586_right/mask_projection_overlay.png
62,P01_109_62,grab potato,grab,potato,9805.0,left,continuation_entry_rescue,9798.0,7.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,1374,1.0,1672.0,1.0,True,4,0.0,contact_part_mask,26,0,False,0.8928030303030303,36,33,28,0.8484848484848485,0.5280753374099731,4,0.0,0.23648047484284843,,,,,,,5.669866830786792,36,4,0.16991111111111112,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_62_P01_109_62/candidate_03_frame_009805_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_62_P01_109_62/candidate_03_frame_009805_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_62_P01_109_62/candidate_03_frame_009805_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_62_P01_109_62/candidate_03_frame_009805_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_62_P01_109_62/candidate_03_frame_009805_left/mask_projection_overlay.png
63,P01_109_63,cut potato,cut,potato,9831.0,left,continuation_entry_rescue,9830.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,1202,1.0,1760.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.16024857759475708,5,0.0,0.23648047484284843,,,,,,,6.159859209338823,58,5,0.21955555555555556,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_63_P01_109_63/candidate_03_frame_009831_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_63_P01_109_63/candidate_03_frame_009831_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_63_P01_109_63/candidate_03_frame_009831_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_63_P01_109_63/candidate_03_frame_009831_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_63_P01_109_63/candidate_03_frame_009831_left/mask_projection_overlay.png
64,P01_109_64,pick up potato bit,pick-up,bit:potato,10144.0,left,new_contact_episode,10143.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,1416,1.0,2201.0,0.9808377896613191,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.10605715215206146,5,0.0,0.970225,,,,,,,6.280884952102103,42,5,0.13995555555555556,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_64_P01_109_64/candidate_00_frame_010144_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_64_P01_109_64/candidate_00_frame_010144_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_64_P01_109_64/candidate_00_frame_010144_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_64_P01_109_64/candidate_00_frame_010144_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_64_P01_109_64/candidate_00_frame_010144_left/mask_projection_overlay.png
64,P01_109_64,pick up potato bit,pick-up,bit:potato,10146.0,left,new_contact_episode,10145.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,1407,1.0,2134.0,0.9897959183673469,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.13824111223220825,5,0.0,0.955671625,,,,,,,6.277519433299699,40,5,0.14155555555555555,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_64_P01_109_64/candidate_02_frame_010146_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_64_P01_109_64/candidate_02_frame_010146_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_64_P01_109_64/candidate_02_frame_010146_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_64_P01_109_64/candidate_02_frame_010146_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e10/experiments/E10/pipeline_outputs/subaction_64_P01_109_64/candidate_02_frame_010146_left/mask_projection_overlay.png
