experiment_id,experiment_name,contact_strategy,reference_strategy,subaction_index,narration_id,video_id,narration,verb,noun,all_nouns,start_frame_1_based,stop_frame_1_based,clipped_start_frame_0_based,clipped_stop_frame_0_based,candidate_index,frame_0_based,frame_1_based,hand,status,passed_stage,failed_stage,fail_reason,contact_points,ref_idx,ref_frame_1_based,ref_gap,reference_anchor_gap,trajectory_points,missing_trajectory_count,heatmap_mode,sample_score,sample_dir,reference_mode,reference_reason,reference_attempted_refs,reference_reject_reasons,active_hand_visible_at_ref,active_hand_score_at_ref,active_hand_state_at_ref,active_hand_contact_binary_at_ref,any_contact_binary_at_ref,reference_hand_object_iou,reference_hand_object_center_distance,projected_contact_centroid_ref,projected_contact_centroid_in_bounds,strict_ref_idx_shadow,strict_reference_anchor_gap_shadow,reference_anchor_gap_delta_vs_strict,strict_reference_available,fallback_reference_used,fallback_reference_attempted,fallback_reference_in_pre_contact_gap,fallback_ref_before_episode_start,fallback_rescued_from_no_strict_humanless,no_pre_episode_reference_window_not_rescued,rescued_from_no_strict_humanless,crop_bbox_150,crop_hand_overlap_ratio,object_hand_overlap_ratio,fallback_attempted_refs,fallback_reject_reasons,fallback_precheck_homography_min_inlier_ratio,fallback_precheck_homography_min_inliers,fallback_precheck_homography_min_good_matches,pre_contact_window_nonempty,episode_contact_start_frame_0_based,episode_contact_start_frame_1_based,episode_contact_end_frame_0_based,candidate_frame_offset_from_episode_start,reference_anchor_frame_0_based,pre_contact_gap_start_frame_0_based,pre_contact_gap_end_frame_0_based,gap_length_before_episode_start,raw_semantic_window_start_0_based,raw_semantic_window_end_0_based,effective_reference_window_start_0_based,effective_reference_window_end_0_based,max_ref_backtrack,window_truncated_by_max_backtrack,reference_search_window_start_0_based,reference_search_window_end_0_based,ref_before_episode_start,is_candidate_at_episode_start,is_candidate_near_episode_start,episode_contact_run_length,subaction_new_contact_count,candidate_is_episode_representative,episode_id_within_subaction,episode_start_hand,episode_start_reason,reference_object_consistency_pass,reference_object_consistency_reason,reference_object_bbox,reference_object_bbox_score,reference_object_iou,reference_object_center_distance,projected_object_bbox,projected_object_area,projected_contact_to_reference_object_distance,projected_contact_means_inside_reference_object_count,reference_object_candidate_count,is_articulated_object_candidate,articulated_object_policy,episode_decision,episode_final_label,episode_id,episode_reason,episode_object_key,episode_noun_tokens,episode_prev_subaction_index,episode_prev_narration_id,episode_prev_last_contact_frame,episode_gap_start_frame,episode_gap_stop_frame,episode_no_contact_streak,episode_no_hand_streak,episode_raw_candidate_count,episode_filtered_candidate_count,min_ref_frame_idx,reference_frame,label_heatmap_npy,label_heatmap_png,label_heatmap_overlay,vrb_style_affordance,heatmap_shape,arrow_generated,problem3_full_overlay,problem3_crop,homography_pairs,homography_min_inlier_ratio,homography_min_inliers,homography_min_good_matches,homography_fail_reasons
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,39,P01_109_39,P01_109,open cupboard,open,cupboard,['cupboard'],3719,3799,3718,3798,0.0,3718.0,3719.0,left,discard,candidate,Cell2_contact_gmm,missing_hand_or_object_bbox,0,,,,,0,,,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_39_P01_109_39/episode_01_left/frame_003718_left,,,0,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,,,,0,,,,,True,3718.0,3719.0,3728.0,0.0,3718.0,3696.0,3717.0,22.0,3696.0,3717.0,3696.0,3717.0,360.0,False,3696.0,3717.0,,True,True,11.0,1,True,1.0,left,smoothed_contact_0_to_1,,,,,,,,,,,,True,record_only,new_contact_episode,new_contact_episode,P01_109_sub039_ep01_left,smoothed_contact_run_start_within_subaction,cupboard,['cupboard'],,,,,,,,55,1,3696.0,,,,,,,,,,,,,,
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,40,P01_109_40,P01_109,move pans,move,pan,['pan'],3826,4048,3825,4047,0.0,3837.0,3838.0,right,discard,candidate,Cell2_contact_gmm,missing_hand_or_object_bbox,0,,,,,0,,,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_40_P01_109_40/episode_01_right/frame_003837_right,,,0,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,,,,0,,,,,True,3837.0,3838.0,3838.0,0.0,3837.0,3789.0,3836.0,48.0,3789.0,3836.0,3789.0,3836.0,360.0,False,3789.0,3836.0,,True,True,2.0,1,True,1.0,right,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub040_ep01_right,smoothed_contact_run_start_within_subaction,pan,['pan'],,,,,,,,301,1,3789.0,,,,,,,,,,,,,,
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,41,P01_109_41,P01_109,pick up pan,pick-up,pan,['pan'],4038,4098,4037,4097,,,,,discard,episode_filter,episode_filter,continuation_contact_run,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,False,record_only,continuation_contact_run,continuation_contact_run,,contact_present_but_run_started_before_subaction,pan,['pan'],,,,,,,,122,0,,,,,,,,,,,,,,,
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,42,P01_109_42,P01_109,put down pan,put-down,pan,['pan'],4209,4280,4208,4279,0.0,4273.0,4274.0,left,discard,Cell2_contact_gmm,Cell3_homography_geometry,no_clean_pre_contact_reference,194,,,,,0,0.0,,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_42_P01_109_42/episode_01_left/frame_004273_left,no_clean_pre_contact_reference,clean_reference_search_failed,37,"{'crop_hand_overlap_above_threshold': 1, 'projected_contact_centroid_out_of_bounds': 36}",False,,,,,,,,False,,,,False,False,True,False,False,False,False,False,,,,0,{},0.7526881720430108,70.0,93.0,True,4273.0,4274.0,4329.0,0.0,4273.0,4236.0,4272.0,37.0,4236.0,4272.0,4236.0,4272.0,360.0,False,4236.0,4272.0,,True,True,57.0,1,True,1.0,left,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub042_ep01_left,smoothed_contact_run_start_within_subaction,pan,['pan'],,,,,,,,107,1,4236.0,,,,,,,,,,0.0,,,,
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,43,P01_109_44,P01_109,put down pan,put-down,pan,['pan'],4269,4353,4268,4352,0.0,4273.0,4274.0,left,discard,Cell2_contact_gmm,Cell3_homography_geometry,no_clean_pre_contact_reference,194,,,,,0,0.0,,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_43_P01_109_44/episode_01_left/frame_004273_left,no_clean_pre_contact_reference,clean_reference_search_failed,37,"{'crop_hand_overlap_above_threshold': 1, 'projected_contact_centroid_out_of_bounds': 36}",False,,,,,,,,False,,,,False,False,True,False,False,False,False,False,,,,0,{},0.7526881720430108,70.0,93.0,True,4273.0,4274.0,4329.0,0.0,4273.0,4236.0,4272.0,37.0,4236.0,4272.0,4236.0,4272.0,360.0,False,4236.0,4272.0,,True,True,57.0,1,True,1.0,left,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub043_ep01_left,smoothed_contact_run_start_within_subaction,pan,['pan'],,,,,,,,142,1,4236.0,,,,,,,,,,0.0,,,,
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,44,P01_109_43,P01_109,pick up pan,pick-up,pan,['pan'],4330,4386,4329,4385,0.0,4380.0,4381.0,right,discard,Cell2_contact_gmm,Cell3_homography_geometry,pairwise_homography_failed_f4385_to_f4384,127,4378.0,4379.0,2.0,2.0,6,0.0,,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_44_P01_109_43/episode_01_right/frame_004380_right,closest_clean_pre_contact_humanless,closest_clean_pre_contact_frame,2,{'crop_hand_overlap_above_threshold': 1},False,0.06696027517318726,PORTABLE_OBJECT,0.0,0.0,,,"(367.9254455566406, 229.42483520507812)",True,,,0.0,False,False,True,False,False,False,False,False,"(293, 106, 443, 256)",0.0,,0,{},0.9032258064516129,56.0,62.0,True,4380.0,4381.0,4429.0,0.0,4380.0,4355.0,4379.0,25.0,4355.0,4379.0,4355.0,4379.0,360.0,False,4355.0,4379.0,True,True,True,50.0,1,True,1.0,right,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub044_ep01_right,smoothed_contact_run_start_within_subaction,pan,['pan'],,,,,,,,36,1,4355.0,,,,,,,,,,7.0,0.0,0.0,0.0,insufficient_masked_features_cur;insufficient_masked_features_prev
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,45,P01_109_45,P01_109,put down pan,put-down,pan,['pan'],4379,4432,4378,4431,0.0,4380.0,4381.0,right,discard,Cell2_contact_gmm,Cell3_homography_geometry,pairwise_homography_failed_f4385_to_f4384,127,4378.0,4379.0,2.0,2.0,6,0.0,,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_45_P01_109_45/episode_01_right/frame_004380_right,closest_clean_pre_contact_humanless,closest_clean_pre_contact_frame,2,{'crop_hand_overlap_above_threshold': 1},False,0.06696027517318726,PORTABLE_OBJECT,0.0,0.0,,,"(367.9254455566406, 229.42483520507812)",True,,,0.0,False,False,True,False,False,False,False,False,"(293, 106, 443, 256)",0.0,,0,{},0.9032258064516129,56.0,62.0,True,4380.0,4381.0,4429.0,0.0,4380.0,4355.0,4379.0,25.0,4355.0,4379.0,4355.0,4379.0,360.0,False,4355.0,4379.0,True,True,True,50.0,1,True,1.0,right,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub045_ep01_right,smoothed_contact_run_start_within_subaction,pan,['pan'],,,,,,,,56,1,4355.0,,,,,,,,,,7.0,0.0,0.0,0.0,insufficient_masked_features_cur;insufficient_masked_features_prev
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,46,P01_109_46,P01_109,pick up cutting board,pick-up,board:cutting,['board:cutting'],4510,4604,4509,4603,0.0,4511.0,4512.0,left,discard,candidate,Cell2_contact_gmm,missing_hand_or_object_bbox,0,,,,,0,,,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_46_P01_109_46/episode_01_left/frame_004511_left,,,0,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,,,,0,,,,,True,4511.0,4512.0,4515.0,0.0,4511.0,4507.0,4510.0,4.0,4507.0,4510.0,4507.0,4510.0,360.0,False,4507.0,4510.0,,True,True,5.0,1,True,1.0,left,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub046_ep01_left,smoothed_contact_run_start_within_subaction,board:cutting,['board:cutting'],,,,,,,,70,1,4507.0,,,,,,,,,,,,,,
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,47,P01_109_47,P01_109,close cupboard,close,cupboard,['cupboard'],4621,4664,4620,4663,0.0,4648.0,4649.0,left,keep,Cell4_label_heatmap,,,65,4636.0,4637.0,12.0,12.0,6,0.0,covariance,6.09743119266055,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_47_P01_109_47/episode_01_left/frame_004648_left,closest_clean_pre_contact_humanless,closest_clean_pre_contact_frame,12,{'crop_hand_overlap_above_threshold': 11},False,0.042531806975603104,PORTABLE_OBJECT,0.0,0.0,,,"(194.22103881835938, 171.60313415527344)",True,,,0.0,False,False,True,False,False,False,False,False,"(119, 97, 269, 247)",0.0,,0,{},0.9753363228699552,427.0,437.0,True,4648.0,4649.0,4658.0,0.0,4648.0,4629.0,4647.0,19.0,4629.0,4647.0,4629.0,4647.0,360.0,False,4629.0,4647.0,True,True,True,11.0,1,True,1.0,left,smoothed_contact_0_to_1,,,,,,,,,,,,True,record_only,new_contact_episode,new_contact_episode,P01_109_sub047_ep01_left,smoothed_contact_run_start_within_subaction,cupboard,['cupboard'],,,,,,,,26,1,4629.0,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_47_P01_109_47/episode_01_left/frame_004648_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_47_P01_109_47/episode_01_left/frame_004648_left/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_47_P01_109_47/episode_01_left/frame_004648_left/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_47_P01_109_47/episode_01_left/frame_004648_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_47_P01_109_47/episode_01_left/frame_004648_left/vrb_style_affordance.png,"(256, 456)",True,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_47_P01_109_47/episode_01_left/frame_004648_left/diagnostics/problem3_ref_full_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_47_P01_109_47/episode_01_left/frame_004648_left/diagnostics/problem3_ref_crop.png,87.0,0.9587155963302753,427.0,437.0,
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,48,P01_109_48,P01_109,put down cutting board,put-down,board:cutting,['board:cutting'],4677,4724,4676,4723,0.0,4692.0,4693.0,left,keep,Cell4_label_heatmap,,,33,4670.0,4671.0,22.0,22.0,6,0.0,covariance,5.332857142857143,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_48_P01_109_48/episode_01_left/frame_004692_left,closest_clean_pre_contact_active_hand_visible,closest_clean_pre_contact_frame,22,{'crop_hand_overlap_above_threshold': 21},True,0.9976226687431335,NO_CONTACT,0.0,1.0,0.0,193.2233123779297,"(223.58993530273438, 170.3946533203125)",True,,,,False,False,True,False,False,False,False,False,"(149, 95, 299, 245)",0.04622222222222222,,0,{},0.9464285714285714,146.0,148.0,True,4692.0,4693.0,4705.0,0.0,4692.0,4664.0,4691.0,28.0,4664.0,4691.0,4664.0,4691.0,360.0,False,4664.0,4691.0,True,True,True,14.0,1,True,1.0,left,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub048_ep01_left,smoothed_contact_run_start_within_subaction,board:cutting,['board:cutting'],,,,,,,,53,1,4664.0,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_48_P01_109_48/episode_01_left/frame_004692_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_48_P01_109_48/episode_01_left/frame_004692_left/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_48_P01_109_48/episode_01_left/frame_004692_left/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_48_P01_109_48/episode_01_left/frame_004692_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_48_P01_109_48/episode_01_left/frame_004692_left/vrb_style_affordance.png,"(256, 456)",True,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_48_P01_109_48/episode_01_left/frame_004692_left/diagnostics/problem3_ref_full_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_48_P01_109_48/episode_01_left/frame_004692_left/diagnostics/problem3_ref_crop.png,147.0,0.9464285714285714,146.0,148.0,
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,49,P01_109_49,P01_109,pick up eggs,pick-up,egg,['egg'],4764,4797,4763,4796,,,,,discard,episode_filter,episode_filter,continuation_contact_run,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,False,record_only,continuation_contact_run,continuation_contact_run,,contact_present_but_run_started_before_subaction,egg,['egg'],,,,,,,,68,0,,,,,,,,,,,,,,,
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,50,P01_109_50,P01_109,put down eggs,put-down,egg,['egg'],4794,4827,4793,4826,0.0,4821.0,4822.0,right,keep,Cell4_label_heatmap,,,149,4815.0,4816.0,6.0,6.0,6,0.0,covariance,7.805819521178638,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_50_P01_109_50/episode_01_right/frame_004821_right,closest_clean_pre_contact_active_hand_visible,closest_clean_pre_contact_frame,6,{'crop_hand_overlap_above_threshold': 5},True,0.999853253364563,NO_CONTACT,0.0,1.0,0.0,107.0945816040039,"(287.6500549316406, 81.74462127685547)",True,,,,False,False,True,False,False,False,False,False,"(213, 7, 363, 157)",0.0,,0,{},0.9818181818181818,352.0,353.0,True,4821.0,4822.0,4864.0,0.0,4821.0,4813.0,4820.0,8.0,4813.0,4820.0,4813.0,4820.0,360.0,False,4813.0,4820.0,True,True,True,44.0,1,True,1.0,right,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub050_ep01_right,smoothed_contact_run_start_within_subaction,egg,['egg'],,,,,,,,54,1,4813.0,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_50_P01_109_50/episode_01_right/frame_004821_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_50_P01_109_50/episode_01_right/frame_004821_right/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_50_P01_109_50/episode_01_right/frame_004821_right/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_50_P01_109_50/episode_01_right/frame_004821_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_50_P01_109_50/episode_01_right/frame_004821_right/vrb_style_affordance.png,"(256, 456)",True,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_50_P01_109_50/episode_01_right/frame_004821_right/diagnostics/problem3_ref_full_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_50_P01_109_50/episode_01_right/frame_004821_right/diagnostics/problem3_ref_crop.png,51.0,0.9429097605893186,352.0,353.0,
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,51,P01_109_51,P01_109,move kettle,move,kettle,['kettle'],4832,4867,4831,4866,0.0,4856.0,4857.0,left,discard,candidate,Cell2_contact_gmm,contact_points_lt5_after_object_boundary_filter,0,,,,,0,,,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_51_P01_109_51/episode_01_left/frame_004856_left,,,0,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,,,,0,,,,,True,4856.0,4857.0,4856.0,0.0,4856.0,4821.0,4855.0,35.0,4821.0,4855.0,4821.0,4855.0,360.0,False,4821.0,4855.0,,True,True,1.0,1,True,1.0,left,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub051_ep01_left,smoothed_contact_run_start_within_subaction,kettle,['kettle'],,,,,,,,35,1,4821.0,,,,,,,,,,,,,,
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,52,P01_109_52,P01_109,open drawer,open,drawer,['drawer'],4904,4942,4903,4941,0.0,4907.0,4908.0,right,discard,candidate,Cell2_contact_gmm,contact_points_lt5_after_object_boundary_filter,0,,,,,0,,,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_52_P01_109_52/episode_01_right/frame_004907_right,,,0,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,,,,0,,,,,True,4907.0,4908.0,4907.0,0.0,4907.0,4906.0,4906.0,1.0,4906.0,4906.0,4906.0,4906.0,360.0,False,4906.0,4906.0,,True,True,1.0,1,True,1.0,right,smoothed_contact_0_to_1,,,,,,,,,,,,True,record_only,new_contact_episode,new_contact_episode,P01_109_sub052_ep01_right,smoothed_contact_run_start_within_subaction,drawer,['drawer'],,,,,,,,13,1,4906.0,,,,,,,,,,,,,,
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,53,P01_109_53,P01_109,pick up peeler,pick-up,peeler,['peeler'],4938,4981,4937,4980,0.0,4947.0,4948.0,right,keep,Cell4_label_heatmap,,,42,4940.0,4941.0,7.0,7.0,6,0.0,covariance,5.7464359351988215,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_53_P01_109_53/episode_01_right/frame_004947_right,closest_clean_pre_contact_active_hand_visible,closest_clean_pre_contact_frame,7,{'crop_hand_overlap_above_threshold': 6},True,0.9985515475273132,NO_CONTACT,0.0,0.0,0.0,124.65106201171875,"(202.17715454101562, 170.65184020996094)",True,,,-3.0,False,False,True,False,False,False,False,False,"(127, 96, 277, 246)",0.028666666666666667,,0,{},0.9882179675994109,559.0,562.0,True,4947.0,4948.0,5115.0,0.0,4947.0,4921.0,4946.0,26.0,4921.0,4946.0,4921.0,4946.0,360.0,False,4921.0,4946.0,True,True,True,169.0,1,True,1.0,right,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub053_ep01_right,smoothed_contact_run_start_within_subaction,peeler,['peeler'],,,,,,,,47,1,4921.0,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_53_P01_109_53/episode_01_right/frame_004947_right/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_53_P01_109_53/episode_01_right/frame_004947_right/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_53_P01_109_53/episode_01_right/frame_004947_right/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_53_P01_109_53/episode_01_right/frame_004947_right/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_53_P01_109_53/episode_01_right/frame_004947_right/vrb_style_affordance.png,"(256, 456)",True,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_53_P01_109_53/episode_01_right/frame_004947_right/diagnostics/problem3_ref_full_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_53_P01_109_53/episode_01_right/frame_004947_right/diagnostics/problem3_ref_crop.png,57.0,0.9882179675994109,559.0,562.0,
E14,E14_closest_clean_pre_contact_reference,first_new_contact_episode_first_timestep,closest_clean_pre_contact_reference,54,P01_109_54,P01_109,close drawer,close,drawer,['drawer'],4977,5004,4976,5003,0.0,4978.0,4979.0,left,discard,candidate,Cell2_contact_gmm,contact_points_lt5_after_object_boundary_filter,0,,,,,0,,,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/e14/experiments/E14/pipeline_outputs/subaction_54_P01_109_54/episode_01_left/frame_004978_left,,,0,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,,,,0,,,,,True,4978.0,4979.0,4978.0,0.0,4978.0,4977.0,4977.0,1.0,4977.0,4977.0,4977.0,4977.0,360.0,False,4977.0,4977.0,,True,True,1.0,1,True,1.0,left,smoothed_contact_0_to_1,,,,,,,,,,,,True,record_only,new_contact_episode,new_contact_episode,P01_109_sub054_ep01_left,smoothed_contact_run_start_within_subaction,drawer,['drawer'],,,,,,,,31,1,4977.0,,,,,,,,,,,,,,
