subaction_index,narration_id,narration,verb,noun,frame_0_based,hand,candidate_source,ref_idx,reference_gap,projection_source,projection_method,mask_source_contact,mask_source_reference,tracker_backend,cotracker_init_status,cotracker_init_error,contact_part_prior,contact_part_mask_area,contact_part_mask_area_ratio,reference_part_mask_area,reference_part_mask_area_ratio,part_gate_passed,part_inside_count,part_distance,part_gate_source,part_tracking_point_count,whole_boundary_fallback_point_count,articulated_object,final_quality_score,track_point_count,visible_point_count,affine_inlier_count,affine_inlier_ratio,affine_median_residual,projected_contact_inside_mask_count,projected_contact_to_mask_distance,object_track_confidence,local_flow_steps,local_flow_fb_error,local_flow_points,local_flow_inliers,local_flow_inlier_ratio,local_flow_weighted_residual,sample_score,contact_points,projected_contact_inside_count,reference_hand_overlap_ratio,reference_global_hand_count,reference_hand_area_ratio,reference_object_hand_overlap_ratio,reference_contact_crop_hand_overlap_ratio,reference_contact_part_hand_overlap_ratio,reference_hand_to_object_distance,reference_hand_to_contact_part_distance,reference_target_visible_score,reference_clean_class,reference_clean_score,reference_selection_tier,heatmap_mode,sample_dir,reference_frame,label_heatmap_overlay,vrb_style_affordance,mask_projection_overlay
77,P01_109_78,pick up potato slice,pick-up,slice:potato,12361.0,right,new_contact_episode,12350.0,11.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,1029,1.0,4062.0,0.7522222222222222,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.23421213030815125,5,0.0,0.22916061768076487,,,,,,,12.274689405684493,52,5,0.033244444444444445,2.0,0.06270559210526316,0.0,0.033244444444444445,0.0,44.000001430511475,44.000001430511475,1.0,local_target_clean,6.169363349780702,tier_1_local_target_clean,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_77_P01_109_78/candidate_09_frame_012361_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_77_P01_109_78/candidate_09_frame_012361_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_77_P01_109_78/candidate_09_frame_012361_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_77_P01_109_78/candidate_09_frame_012361_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_77_P01_109_78/candidate_09_frame_012361_right/mask_projection_overlay.png
77,P01_109_78,pick up potato slice,pick-up,slice:potato,12363.0,right,new_contact_episode,12353.0,10.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,3275,0.8822737068965517,4482.0,0.9018108651911468,True,5,0.0,contact_part_mask,26,0,False,0.9925714285714287,36,35,33,0.9428571428571428,0.22152049839496613,5,0.0,0.22916061768076487,,,,,,,12.334126392433335,56,5,0.03275555555555556,2.0,0.06010142543859649,0.0,0.03275555555555556,0.0,37.999993324279785,37.999993324279785,0.9742857142857142,local_target_clean,6.174788697002924,tier_1_local_target_clean,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_77_P01_109_78/candidate_11_frame_012363_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_77_P01_109_78/candidate_11_frame_012363_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_77_P01_109_78/candidate_11_frame_012363_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_77_P01_109_78/candidate_11_frame_012363_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_77_P01_109_78/candidate_11_frame_012363_right/mask_projection_overlay.png
78,P01_109_79,put down potato slice,put-down,slice:potato,12388.0,right,continuation_entry_rescue,12387.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,928,1.0,1332.0,1.0,True,5,0.0,contact_part_mask,26,0,False,0.9855555555555556,36,36,32,0.8888888888888888,0.3582865595817566,5,0.0,0.22916061768076487,,,,,,,2.8954187676884544,77,5,0.16635555555555556,2.0,0.07016687225877193,0.6246246246246246,0.16635555555555556,0.6246246246246246,0.0,0.0,0.2970120614035088,target_occluded_by_hand,-3.5200548577463153,tier_4_target_occluded_by_hand,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_78_P01_109_79/candidate_00_frame_012388_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_78_P01_109_79/candidate_00_frame_012388_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_78_P01_109_79/candidate_00_frame_012388_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_78_P01_109_79/candidate_00_frame_012388_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_78_P01_109_79/candidate_00_frame_012388_right/mask_projection_overlay.png
79,P01_109_77,put down potato slice,put-down,slice:potato,12412.0,left,new_contact_episode,12404.0,8.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,793,1.0,3286.0,1.0,True,5,0.0,contact_part_mask,26,0,False,0.9448484848484849,36,33,19,0.5757575757575758,0.24519118666648865,5,0.0,0.22916061768076487,,,,,,,2.8410724565009486,110,5,0.18933333333333333,2.0,0.06719435307017543,0.5149117468046257,0.18933333333333333,0.5149117468046257,0.0,0.0,0.45000000000000007,target_occluded_by_hand,-3.1847234759767424,tier_4_target_occluded_by_hand,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_79_P01_109_77/candidate_01_frame_012412_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_79_P01_109_77/candidate_01_frame_012412_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_79_P01_109_77/candidate_01_frame_012412_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_79_P01_109_77/candidate_01_frame_012412_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_79_P01_109_77/candidate_01_frame_012412_left/mask_projection_overlay.png
80,P01_109_80,pick up potato slices,pick-up,slice:potato,12424.0,right,new_contact_episode,12181.0,243.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,373,1.0,4489.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,33,33,1.0,0.32880228757858276,5,0.0,0.22916061768076487,,,,,,,10.84555618016652,71,5,0.03928888888888889,2.0,0.07295093201754387,0.0,0.03928888888888889,0.0,30.999993324279785,30.999993324279785,1.0,local_target_clean,6.148018891630117,tier_1_local_target_clean,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_80_P01_109_80/candidate_00_frame_012424_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_80_P01_109_80/candidate_00_frame_012424_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_80_P01_109_80/candidate_00_frame_012424_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_80_P01_109_80/candidate_00_frame_012424_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_80_P01_109_80/candidate_00_frame_012424_right/mask_projection_overlay.png
80,P01_109_80,pick up potato slices,pick-up,slice:potato,12438.0,right,new_contact_episode,12387.0,51.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,855,1.0,4283.0,0.7931481481481482,True,5,0.0,contact_part_mask,26,0,False,1.0,36,12,12,1.0,0.7181400656700134,5,0.0,0.22916061768076487,,,,,,,2.8265249890456445,98,5,0.22035555555555555,2.0,0.07016687225877193,0.3888888888888889,0.22035555555555555,0.394349754844735,0.0,0.0,0.35,target_occluded_by_hand,-2.8226772092596315,tier_4_target_occluded_by_hand,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_80_P01_109_80/candidate_04_frame_012438_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_80_P01_109_80/candidate_04_frame_012438_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_80_P01_109_80/candidate_04_frame_012438_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_80_P01_109_80/candidate_04_frame_012438_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_80_P01_109_80/candidate_04_frame_012438_right/mask_projection_overlay.png
81,P01_109_81,put down potato slices,put-down,slice:potato,12468.0,right,new_contact_episode,12465.0,3.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,2958,1.0,5553.0,0.9696176008381352,True,5,0.0,contact_part_mask,26,0,False,1.0,36,34,34,1.0,0.2766798436641693,5,0.0,0.27891314817092505,,,,,,,4.095118510513573,108,5,0.0879111111111111,2.0,0.05821683114035088,0.24777370350969094,0.0879111111111111,0.255537547271745,0.0,0.0,0.5013357778941855,target_occluded_by_hand,-2.378581094176501,tier_4_target_occluded_by_hand,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_81_P01_109_81/candidate_00_frame_012468_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_81_P01_109_81/candidate_00_frame_012468_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_81_P01_109_81/candidate_00_frame_012468_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_81_P01_109_81/candidate_00_frame_012468_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_81_P01_109_81/candidate_00_frame_012468_right/mask_projection_overlay.png
82,P01_109_82,pick up potato slice,pick-up,slice:potato,12494.0,right,new_contact_episode,12180.0,314.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,1170,1.0,4556.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,19,19,1.0,0.4254390597343445,5,0.0,0.35245193913903805,,,,,,,10.38794523952999,46,5,0.0272,2.0,0.07402172423245613,0.0,0.0272,0.0,35.999993324279785,35.999993324279785,1.0,local_target_clean,6.145788074515716,tier_1_local_target_clean,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_82_P01_109_82/candidate_01_frame_012494_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_82_P01_109_82/candidate_01_frame_012494_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_82_P01_109_82/candidate_01_frame_012494_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_82_P01_109_82/candidate_01_frame_012494_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_82_P01_109_82/candidate_01_frame_012494_right/mask_projection_overlay.png
82,P01_109_82,pick up potato slice,pick-up,slice:potato,12502.0,right,new_contact_episode,12170.0,332.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,1015,1.0,3819.0,0.7470657276995305,True,5,0.0,contact_part_mask,26,0,False,1.0,36,9,9,1.0,0.371586412191391,5,0.0,0.35245193913903805,,,,,,,10.086114426627574,35,5,0.0,2.0,0.050755550986842105,0.0,0.0,0.0,62.641850928369664,62.641850928369664,0.7333333333333334,local_target_clean,6.1942592687774125,tier_1_local_target_clean,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_82_P01_109_82/candidate_03_frame_012502_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_82_P01_109_82/candidate_03_frame_012502_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_82_P01_109_82/candidate_03_frame_012502_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_82_P01_109_82/candidate_03_frame_012502_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_82_P01_109_82/candidate_03_frame_012502_right/mask_projection_overlay.png
82,P01_109_82,pick up potato slice,pick-up,slice:potato,12504.0,right,new_contact_episode,12459.0,45.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,584,1.0,4079.0,0.759307520476545,True,5,0.0,contact_part_mask,26,0,False,1.0,36,32,32,1.0,0.6658278703689575,5,0.0,0.35245193913903805,,,,,,,3.254323303118765,40,5,0.2137777777777778,2.0,0.06381921600877193,0.2903946388682055,0.2137777777777778,0.3243442020102966,0.0,0.0,0.3726382166790767,target_occluded_by_hand,-2.5652498302786557,tier_4_target_occluded_by_hand,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_82_P01_109_82/candidate_05_frame_012504_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_82_P01_109_82/candidate_05_frame_012504_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_82_P01_109_82/candidate_05_frame_012504_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_82_P01_109_82/candidate_05_frame_012504_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_82_P01_109_82/candidate_05_frame_012504_right/mask_projection_overlay.png
83,P01_109_83,put down potato slice,put-down,slice:potato,12578.0,right,new_contact_episode,12576.0,2.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,868,1.0,3174.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,36,36,1.0,0.3364048898220062,5,0.0,0.35245193913903805,,,,,,,3.3099031989021706,116,5,0.102,2.0,0.05335115131578947,0.498109640831758,0.102,0.498109640831758,0.0,0.0,0.45000000000000007,target_occluded_by_hand,-3.1054771544031685,tier_4_target_occluded_by_hand,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_83_P01_109_83/candidate_00_frame_012578_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_83_P01_109_83/candidate_00_frame_012578_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_83_P01_109_83/candidate_00_frame_012578_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_83_P01_109_83/candidate_00_frame_012578_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_83_P01_109_83/candidate_00_frame_012578_right/mask_projection_overlay.png
84,P01_109_84,pick up potato slice,pick-up,slice:potato,12635.0,right,new_contact_episode,12633.0,2.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,5506,0.9989114658925979,5665.0,0.7077711144427786,True,5,0.0,contact_part_mask,26,0,False,1.0,36,34,34,1.0,0.282232403755188,5,0.0,0.4038069876177639,,,,,,,4.204202950180495,138,5,0.1436888888888889,2.0,0.0649585389254386,0.1854072963518241,0.1436888888888889,0.2319505736981465,0.0,0.0,0.5640248190115005,target_occluded_by_hand,-2.2753300777068493,tier_4_target_occluded_by_hand,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_84_P01_109_84/candidate_01_frame_012635_right,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_84_P01_109_84/candidate_01_frame_012635_right/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_84_P01_109_84/candidate_01_frame_012635_right/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_84_P01_109_84/candidate_01_frame_012635_right/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_84_P01_109_84/candidate_01_frame_012635_right/mask_projection_overlay.png
84,P01_109_84,pick up potato slice,pick-up,slice:potato,12639.0,left,new_contact_episode,12637.0,2.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,1254,1.0,1800.0,1.0,True,5,0.0,contact_part_mask,26,0,False,1.0,36,34,34,1.0,0.8225582838058472,5,0.0,0.42897196263085335,,,,,,,1.9627170953728847,99,5,0.17666666666666667,2.0,0.06627775493421052,0.9333333333333333,0.17666666666666667,0.9333333333333333,0.0,0.0,0.45000000000000007,target_occluded_by_hand,-4.438078656112939,tier_4_target_occluded_by_hand,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_84_P01_109_84/candidate_03_frame_012639_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_84_P01_109_84/candidate_03_frame_012639_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_84_P01_109_84/candidate_03_frame_012639_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_84_P01_109_84/candidate_03_frame_012639_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_84_P01_109_84/candidate_03_frame_012639_left/mask_projection_overlay.png
84,P01_109_84,pick up potato slice,pick-up,slice:potato,12658.0,left,new_contact_episode,12558.0,100.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,455,1.0,1620.0,1.0,True,3,0.0,contact_part_mask,26,0,False,0.7546493060721291,36,13,12,0.9230769230769231,2.09372615814209,3,0.0,0.5716635848648056,,,,,,,6.666915973823045,92,3,0.248,2.0,0.06860779879385964,0.0,0.248,0.0,3.000002861022949,3.000002861022949,0.6625822368421053,target_partially_occluded,1.8570670858461258,tier_3_target_partially_occluded,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_84_P01_109_84/candidate_10_frame_012658_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_84_P01_109_84/candidate_10_frame_012658_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_84_P01_109_84/candidate_10_frame_012658_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_84_P01_109_84/candidate_10_frame_012658_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_84_P01_109_84/candidate_10_frame_012658_left/mask_projection_overlay.png
85,P01_109_85,put down potato slice,put-down,slice:potato,12680.0,left,new_contact_episode,12558.0,122.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,5155,0.9944058641975309,1620.0,1.0,True,3,0.0,contact_part_mask,26,0,False,0.8077569447457789,36,18,18,1.0,0.9504208564758301,3,0.0,0.7363975911830737,,,,,,,6.702353487143408,112,3,0.2496,2.0,0.06860779879385964,0.0,0.2496,0.0,3.000002861022949,3.000002861022949,0.7292489035087719,target_partially_occluded,1.8570670858461258,tier_3_target_partially_occluded,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_85_P01_109_85/candidate_01_frame_012680_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_85_P01_109_85/candidate_01_frame_012680_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_85_P01_109_85/candidate_01_frame_012680_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_85_P01_109_85/candidate_01_frame_012680_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_85_P01_109_85/candidate_01_frame_012680_left/mask_projection_overlay.png
86,P01_109_86,pick up potato slice,pick-up,slice:potato,12724.0,left,new_contact_episode,12722.0,2.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,2509,0.861015785861359,2628.0,0.8526930564568462,True,3,0.0,contact_part_mask,26,0,False,0.825,36,36,36,1.0,0.4893725514411926,3,0.0,0.7363975911830737,,,,,,,3.2757709635389376,34,3,0.19013333333333332,2.0,0.04857113486842105,0.23783257624918883,0.19013333333333332,0.2560882800608828,0.0,0.0,0.4823004542504866,target_occluded_by_hand,-2.3475478599178263,tier_4_target_occluded_by_hand,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_86_P01_109_86/candidate_00_frame_012724_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_86_P01_109_86/candidate_00_frame_012724_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_86_P01_109_86/candidate_00_frame_012724_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_86_P01_109_86/candidate_00_frame_012724_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_86_P01_109_86/candidate_00_frame_012724_left/mask_projection_overlay.png
86,P01_109_86,pick up potato slice,pick-up,slice:potato,12726.0,left,new_contact_episode,12725.0,1.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,667,1.0,1833.0,1.0,True,4,0.0,contact_part_mask,26,0,False,0.9124999999999999,36,36,36,1.0,0.18854577839374542,4,0.0,0.7363975911830737,,,,,,,3.4952996428923186,58,4,0.22391111111111112,2.0,0.05072985197368421,0.32078559738134205,0.22391111111111112,0.32078559738134205,0.0,0.0,0.3658619749045281,target_occluded_by_hand,-2.568043983755868,tier_4_target_occluded_by_hand,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_86_P01_109_86/candidate_01_frame_012726_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_86_P01_109_86/candidate_01_frame_012726_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_86_P01_109_86/candidate_01_frame_012726_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_86_P01_109_86/candidate_01_frame_012726_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_86_P01_109_86/candidate_01_frame_012726_left/mask_projection_overlay.png
86,P01_109_86,pick up potato slice,pick-up,slice:potato,12731.0,left,new_contact_episode,12723.0,8.0,contact_part_local_affine,contact_part_local_affine,grabcut_fallback,bbox_fallback,cotracker,ready,,small_object_whole_mask_allowed,2035,0.969047619047619,2778.0,0.9150197628458498,True,5,0.0,contact_part_mask,26,0,False,0.9777142857142858,36,35,29,0.8285714285714286,0.40743160247802734,5,0.0,0.7363975911830737,,,,,,,3.989006560692319,50,5,0.21315555555555554,2.0,0.050078810307017545,0.24835309617918314,0.21315555555555554,0.24658027357811374,0.0,0.0,0.505775759283131,target_occluded_by_hand,-2.346199062661911,tier_4_target_occluded_by_hand,isotropic_e7,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_86_P01_109_86/candidate_04_frame_012731_left,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_86_P01_109_86/candidate_04_frame_012731_left/reference_frame.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_86_P01_109_86/candidate_04_frame_012731_left/label_heatmap_merged_overlay.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_86_P01_109_86/candidate_04_frame_012731_left/vrb_style_affordance.png,/root/workspace/vrb/vrbreproduction/outputs/100subaction-e12/experiments/E12/pipeline_outputs/subaction_86_P01_109_86/candidate_04_frame_012731_left/mask_projection_overlay.png
