experiment_id,experiment_name,contact_strategy,reference_strategy,subaction_index,narration_id,video_id,narration,verb,noun,all_nouns,start_frame_1_based,stop_frame_1_based,clipped_start_frame_0_based,clipped_stop_frame_0_based,candidate_index,frame_0_based,frame_1_based,hand,status,passed_stage,failed_stage,fail_reason,contact_points,raw_contact_points_count,cell2_raw_contact_available,ref_idx,ref_frame_1_based,ref_gap,reference_anchor_gap,reference_offset,reference_offsets,trajectory_points,missing_trajectory_count,heatmap_mode,sample_score,sample_dir,reference_mode,reference_reason,reference_attempted_refs,reference_reject_reasons,active_hand_visible_at_ref,active_hand_score_at_ref,active_hand_state_at_ref,active_hand_contact_binary_at_ref,any_contact_binary_at_ref,reference_hand_object_iou,reference_hand_object_center_distance,projected_contact_centroid_ref,projected_contact_centroid_in_bounds,strict_ref_idx_shadow,strict_ref_idx,strict_reference_anchor_gap_shadow,strict_reference_anchor_gap,active_hand_invisible_ref_idx_shadow,active_hand_invisible_reference_anchor_gap_shadow,clean_ref_idx_shadow,clean_reference_anchor_gap_shadow,reference_anchor_gap_delta_vs_strict,strict_reference_available,fallback_reference_used,fallback_reference_attempted,fallback_reference_in_pre_contact_gap,fallback_ref_before_episode_start,fallback_rescued_from_no_strict_humanless,no_pre_episode_reference_window_not_rescued,rescued_from_no_strict_humanless,crop_bbox_150,crop_hand_overlap_ratio,object_hand_overlap_ratio,fallback_attempted_refs,fallback_reject_reasons,fallback_precheck_homography_min_inlier_ratio,fallback_precheck_homography_min_inliers,fallback_precheck_homography_min_good_matches,closest_active_hand_no_contact_frame_shadow,closest_any_contact_zero_frame_shadow,e14_clean_ref_idx_shadow,strict_reference_debug,pre_contact_window_nonempty,episode_contact_start_frame_0_based,episode_contact_start_frame_1_based,episode_contact_end_frame_0_based,candidate_frame_offset_from_episode_start,reference_anchor_frame_0_based,pre_contact_gap_start_frame_0_based,pre_contact_gap_end_frame_0_based,gap_length_before_episode_start,raw_semantic_window_start_0_based,raw_semantic_window_end_0_based,effective_reference_window_start_0_based,effective_reference_window_end_0_based,max_ref_backtrack,window_truncated_by_max_backtrack,reference_search_window_start_0_based,reference_search_window_end_0_based,ref_before_episode_start,is_candidate_at_episode_start,is_candidate_near_episode_start,episode_contact_run_length,subaction_new_contact_count,candidate_is_episode_representative,episode_id_within_subaction,episode_start_hand,episode_start_reason,reference_object_consistency_pass,reference_object_consistency_reason,reference_object_bbox,reference_object_bbox_score,reference_object_iou,reference_object_center_distance,projected_object_bbox,projected_object_area,projected_contact_to_reference_object_distance,projected_contact_means_inside_reference_object_count,reference_object_candidate_count,is_articulated_object_candidate,articulated_object_policy,episode_decision,episode_final_label,episode_id,episode_reason,episode_object_key,episode_noun_tokens,episode_prev_subaction_index,episode_prev_narration_id,episode_prev_last_contact_frame,episode_gap_start_frame,episode_gap_stop_frame,episode_no_contact_streak,episode_no_hand_streak,episode_raw_candidate_count,episode_filtered_candidate_count,min_ref_frame_idx,reference_frame,label_heatmap_npy,label_heatmap_png,label_heatmap_overlay,vrb_style_affordance,heatmap_shape,arrow_generated,problem3_full_overlay,problem3_crop,homography_pairs,homography_min_inlier_ratio,homography_min_inliers,homography_min_good_matches,homography_fail_reasons,homography_available_without_geometry_gate,projected_area,area_ratio,inside_count,centroid_dist
E17,E17_near_contact_reference,first_new_contact_episode_first_timestep,near_contact_pre_frame_offset_5_to_10,35,P01_109_35,P01_109,put down cloth,put-down,cloth,['cloth'],3349,3372,3348,3371,0.0,3356.0,3357.0,left,keep,Cell4_label_heatmap,,,117,117,True,3351.0,3352.0,5.0,5.0,5.0,"5,6,7,8,9,10",6,0.0,covariance,7.252732919254658,outputs/e17/experiments/E17/pipeline_outputs/subaction_35_P01_109_35/episode_01_left/frame_003356_left,near_contact_pre_frame,closest_pre_contact_offset_in_5_10,1,{},False,,,0.0,1.0,,,,,,,,,3351.0,5.0,,,,False,False,False,False,False,False,False,False,"(119, 106, 269, 256)",0.09386666666666667,,0,{},,,,,,,"{'rejected_isolated_frames': [], 'streak_lengths': {3351: 0, 3350: 0, 3349: 0, 3348: 0, 3347: 0, 3346: 0}, 'final_streak_start': None, 'final_streak_length': 0}",True,3356.0,3357.0,3360.0,0.0,3356.0,3221.0,3355.0,135.0,3346.0,3351.0,3346.0,3351.0,10.0,False,3346.0,3351.0,True,True,True,5.0,1,True,1.0,left,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub035_ep01_left,smoothed_contact_run_start_within_subaction,cloth,['cloth'],,,,,,,,35,1,3346.0,outputs/e17/experiments/E17/pipeline_outputs/subaction_35_P01_109_35/episode_01_left/frame_003356_left/reference_frame.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_35_P01_109_35/episode_01_left/frame_003356_left/label_heatmap_merged.npy,outputs/e17/experiments/E17/pipeline_outputs/subaction_35_P01_109_35/episode_01_left/frame_003356_left/label_heatmap_merged.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_35_P01_109_35/episode_01_left/frame_003356_left/label_heatmap_merged_overlay.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_35_P01_109_35/episode_01_left/frame_003356_left/vrb_style_affordance.png,"(256, 456)",True,outputs/e17/experiments/E17/pipeline_outputs/subaction_35_P01_109_35/episode_01_left/frame_003356_left/diagnostics/problem3_ref_full_overlay.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_35_P01_109_35/episode_01_left/frame_003356_left/diagnostics/problem3_ref_crop.png,45.0,0.9813664596273292,736.0,749.0,,True,4846.595703125,0.8981832034275894,5.0,14.99030112396886
E17,E17_near_contact_reference,first_new_contact_episode_first_timestep,near_contact_pre_frame_offset_5_to_10,36,P01_109_36,P01_109,pick up potatoes,pick-up,potato,['potato'],3374,3496,3373,3495,0.0,3392.0,3393.0,left,discard,candidate,Cell2_contact_gmm,contact_points_lt5_after_object_boundary_filter,0,0,False,3387.0,3388.0,5.0,5.0,5.0,"5,6,7,8,9,10",0,,,,outputs/e17/experiments/E17/pipeline_outputs/subaction_36_P01_109_36/episode_01_left/frame_003392_left,near_contact_pre_frame,closest_pre_contact_offset_in_5_10,1,{},True,0.9892657995223999,PORTABLE_OBJECT,1.0,1.0,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,,,,0,,,,,,,,"{'rejected_isolated_frames': [], 'streak_lengths': {3387: 0, 3386: 0, 3385: 0, 3384: 0, 3383: 0, 3382: 0}, 'final_streak_start': None, 'final_streak_length': 0}",True,3392.0,3393.0,3418.0,0.0,3392.0,3389.0,3391.0,3.0,3382.0,3387.0,3382.0,3387.0,10.0,False,3382.0,3387.0,True,True,True,27.0,1,True,1.0,left,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub036_ep01_left,smoothed_contact_run_start_within_subaction,potato,['potato'],,,,,,,,214,1,3382.0,,,,,,,,,,,,,,,False,,,,
E17,E17_near_contact_reference,first_new_contact_episode_first_timestep,near_contact_pre_frame_offset_5_to_10,37,P01_109_37,P01_109,put down potatoes,put-down,potato,['potato'],3517,3552,3516,3551,0.0,3549.0,3550.0,left,keep,Cell4_label_heatmap,,,49,49,True,3544.0,3545.0,5.0,5.0,5.0,"5,6,7,8,9,10",6,0.0,covariance,5.894,outputs/e17/experiments/E17/pipeline_outputs/subaction_37_P01_109_37/episode_01_left/frame_003549_left,near_contact_pre_frame,closest_pre_contact_offset_in_5_10,1,{},True,0.9992055296897888,NO_CONTACT,0.0,1.0,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,"(230, 84, 380, 234)",0.24173333333333333,,0,{},,,,,,,"{'rejected_isolated_frames': [], 'streak_lengths': {3544: 0, 3543: 0, 3542: 0, 3541: 0, 3540: 0, 3539: 0}, 'final_streak_start': None, 'final_streak_length': 0}",True,3549.0,3550.0,3550.0,0.0,3549.0,3541.0,3548.0,8.0,3539.0,3544.0,3539.0,3544.0,10.0,False,3539.0,3544.0,True,True,True,2.0,1,True,1.0,left,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub037_ep01_left,smoothed_contact_run_start_within_subaction,potato,['potato'],,,,,,,,56,1,3539.0,outputs/e17/experiments/E17/pipeline_outputs/subaction_37_P01_109_37/episode_01_left/frame_003549_left/reference_frame.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_37_P01_109_37/episode_01_left/frame_003549_left/label_heatmap_merged.npy,outputs/e17/experiments/E17/pipeline_outputs/subaction_37_P01_109_37/episode_01_left/frame_003549_left/label_heatmap_merged.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_37_P01_109_37/episode_01_left/frame_003549_left/label_heatmap_merged_overlay.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_37_P01_109_37/episode_01_left/frame_003549_left/vrb_style_affordance.png,"(256, 456)",True,outputs/e17/experiments/E17/pipeline_outputs/subaction_37_P01_109_37/episode_01_left/frame_003549_left/diagnostics/problem3_ref_full_overlay.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_37_P01_109_37/episode_01_left/frame_003549_left/diagnostics/problem3_ref_crop.png,45.0,0.982,379.0,382.0,,True,1843.14453125,1.0629438790925307,5.0,7.2222273688218595
E17,E17_near_contact_reference,first_new_contact_episode_first_timestep,near_contact_pre_frame_offset_5_to_10,38,P01_109_38,P01_109,move potatoes,move,potato,['potato'],3640,3706,3639,3705,0.0,3654.0,3655.0,left,keep,Cell4_label_heatmap,,,49,49,True,3649.0,3650.0,5.0,5.0,5.0,"5,6,7,8,9,10",6,0.0,covariance,5.90983193277311,outputs/e17/experiments/E17/pipeline_outputs/subaction_38_P01_109_38/episode_01_left/frame_003654_left,near_contact_pre_frame,closest_pre_contact_offset_in_5_10,1,{},True,0.9997721314430237,NO_CONTACT,0.0,0.0,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,"(141, 60, 291, 210)",0.19928888888888888,,0,{},,,,,,,"{'rejected_isolated_frames': [], 'streak_lengths': {3649: 0, 3648: 0, 3647: 0, 3646: 0, 3645: 0, 3644: 0}, 'final_streak_start': None, 'final_streak_length': 0}",True,3654.0,3655.0,3695.0,0.0,3654.0,3551.0,3653.0,103.0,3644.0,3649.0,3644.0,3649.0,10.0,False,3644.0,3649.0,True,True,True,42.0,1,True,1.0,left,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub038_ep01_left,smoothed_contact_run_start_within_subaction,potato,['potato'],,,,,,,,42,1,3644.0,outputs/e17/experiments/E17/pipeline_outputs/subaction_38_P01_109_38/episode_01_left/frame_003654_left/reference_frame.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_38_P01_109_38/episode_01_left/frame_003654_left/label_heatmap_merged.npy,outputs/e17/experiments/E17/pipeline_outputs/subaction_38_P01_109_38/episode_01_left/frame_003654_left/label_heatmap_merged.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_38_P01_109_38/episode_01_left/frame_003654_left/label_heatmap_merged_overlay.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_38_P01_109_38/episode_01_left/frame_003654_left/vrb_style_affordance.png,"(256, 456)",True,outputs/e17/experiments/E17/pipeline_outputs/subaction_38_P01_109_38/episode_01_left/frame_003654_left/diagnostics/problem3_ref_full_overlay.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_38_P01_109_38/episode_01_left/frame_003654_left/diagnostics/problem3_ref_crop.png,45.0,0.9899159663865547,569.0,571.0,,True,2291.650390625,1.0397688481616736,5.0,17.65422994117537
E17,E17_near_contact_reference,first_new_contact_episode_first_timestep,near_contact_pre_frame_offset_5_to_10,39,P01_109_39,P01_109,open cupboard,open,cupboard,['cupboard'],3719,3799,3718,3798,0.0,3718.0,3719.0,left,discard,candidate,Cell2_contact_gmm,missing_hand_or_object_bbox,0,0,False,3713.0,3714.0,5.0,5.0,5.0,"5,6,7,8,9,10",0,,,,outputs/e17/experiments/E17/pipeline_outputs/subaction_39_P01_109_39/episode_01_left/frame_003718_left,near_contact_pre_frame,closest_pre_contact_offset_in_5_10,1,{},True,0.9990444779396057,NO_CONTACT,0.0,0.0,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,,,,0,,,,,,,,"{'rejected_isolated_frames': [], 'streak_lengths': {3713: 0, 3712: 0, 3711: 0, 3710: 0, 3709: 0, 3708: 0}, 'final_streak_start': None, 'final_streak_length': 0}",True,3718.0,3719.0,3728.0,0.0,3718.0,3696.0,3717.0,22.0,3708.0,3713.0,3708.0,3713.0,10.0,False,3708.0,3713.0,True,True,True,11.0,1,True,1.0,left,smoothed_contact_0_to_1,,,,,,,,,,,,True,record_only,new_contact_episode,new_contact_episode,P01_109_sub039_ep01_left,smoothed_contact_run_start_within_subaction,cupboard,['cupboard'],,,,,,,,55,1,3708.0,,,,,,,,,,,,,,,False,,,,
E17,E17_near_contact_reference,first_new_contact_episode_first_timestep,near_contact_pre_frame_offset_5_to_10,40,P01_109_40,P01_109,move pans,move,pan,['pan'],3826,4048,3825,4047,0.0,3837.0,3838.0,right,discard,candidate,Cell2_contact_gmm,missing_hand_or_object_bbox,0,0,False,3832.0,3833.0,5.0,5.0,5.0,"5,6,7,8,9,10",0,,,,outputs/e17/experiments/E17/pipeline_outputs/subaction_40_P01_109_40/episode_01_right/frame_003837_right,near_contact_pre_frame,closest_pre_contact_offset_in_5_10,1,{},False,0.10116992145776749,PORTABLE_OBJECT,0.0,0.0,,,,,,,,,3832.0,5.0,,,,False,False,False,False,False,False,False,False,,,,0,,,,,,,,"{'rejected_isolated_frames': [], 'streak_lengths': {3832: 0, 3831: 0, 3830: 0, 3829: 0, 3828: 0, 3827: 0}, 'final_streak_start': None, 'final_streak_length': 0}",True,3837.0,3838.0,3838.0,0.0,3837.0,3789.0,3836.0,48.0,3827.0,3832.0,3827.0,3832.0,10.0,False,3827.0,3832.0,True,True,True,2.0,1,True,1.0,right,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub040_ep01_right,smoothed_contact_run_start_within_subaction,pan,['pan'],,,,,,,,301,1,3827.0,,,,,,,,,,,,,,,False,,,,
E17,E17_near_contact_reference,first_new_contact_episode_first_timestep,near_contact_pre_frame_offset_5_to_10,41,P01_109_41,P01_109,pick up pan,pick-up,pan,['pan'],4038,4098,4037,4097,,,,,discard,episode_filter,episode_filter,continuation_contact_run,0,0,False,,,,,,"5,6,7,8,9,10",0,,,,,,,0,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,False,record_only,continuation_contact_run,continuation_contact_run,,contact_present_but_run_started_before_subaction,pan,['pan'],,,,,,,,122,0,,,,,,,,,,,,,,,,False,,,,
E17,E17_near_contact_reference,first_new_contact_episode_first_timestep,near_contact_pre_frame_offset_5_to_10,42,P01_109_42,P01_109,put down pan,put-down,pan,['pan'],4209,4280,4208,4279,0.0,4273.0,4274.0,left,discard,Cell3_homography_available,Cell3_homography_geometry,trajectory_out_of_bounds_t+0,194,194,True,4268.0,4269.0,5.0,5.0,5.0,"5,6,7,8,9,10",6,0.0,,,outputs/e17/experiments/E17/pipeline_outputs/subaction_42_P01_109_42/episode_01_left/frame_004273_left,near_contact_pre_frame,closest_pre_contact_offset_in_5_10,1,{},False,0.4417007267475128,NO_CONTACT,0.0,1.0,,,,,,,,,4268.0,5.0,,,,False,False,False,False,False,False,False,False,,,,0,{},,,,,,,"{'rejected_isolated_frames': [], 'streak_lengths': {4268: 0, 4267: 0, 4266: 0, 4265: 0, 4264: 0, 4263: 0}, 'final_streak_start': None, 'final_streak_length': 0}",True,4273.0,4274.0,4329.0,0.0,4273.0,4236.0,4272.0,37.0,4263.0,4268.0,4263.0,4268.0,10.0,False,4263.0,4268.0,True,True,True,57.0,1,True,1.0,left,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub042_ep01_left,smoothed_contact_run_start_within_subaction,pan,['pan'],,,,,,,,107,1,4263.0,,,,,,,,,,45.0,0.7526881720430108,61.0,75.0,,True,241856.59375,12.707891990703965,5.0,27.22491537819785
E17,E17_near_contact_reference,first_new_contact_episode_first_timestep,near_contact_pre_frame_offset_5_to_10,43,P01_109_44,P01_109,put down pan,put-down,pan,['pan'],4269,4353,4268,4352,0.0,4273.0,4274.0,left,discard,Cell3_homography_available,Cell3_homography_geometry,trajectory_out_of_bounds_t+0,194,194,True,4268.0,4269.0,5.0,5.0,5.0,"5,6,7,8,9,10",6,0.0,,,outputs/e17/experiments/E17/pipeline_outputs/subaction_43_P01_109_44/episode_01_left/frame_004273_left,near_contact_pre_frame,closest_pre_contact_offset_in_5_10,1,{},False,0.4417007267475128,NO_CONTACT,0.0,1.0,,,,,,,,,4268.0,5.0,,,,False,False,False,False,False,False,False,False,,,,0,{},,,,,,,"{'rejected_isolated_frames': [], 'streak_lengths': {4268: 0, 4267: 0, 4266: 0, 4265: 0, 4264: 0, 4263: 0}, 'final_streak_start': None, 'final_streak_length': 0}",True,4273.0,4274.0,4329.0,0.0,4273.0,4236.0,4272.0,37.0,4263.0,4268.0,4263.0,4268.0,10.0,False,4263.0,4268.0,True,True,True,57.0,1,True,1.0,left,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub043_ep01_left,smoothed_contact_run_start_within_subaction,pan,['pan'],,,,,,,,142,1,4263.0,,,,,,,,,,45.0,0.7526881720430108,61.0,75.0,,True,241856.59375,12.707891990703965,5.0,27.22491537819785
E17,E17_near_contact_reference,first_new_contact_episode_first_timestep,near_contact_pre_frame_offset_5_to_10,44,P01_109_43,P01_109,pick up pan,pick-up,pan,['pan'],4330,4386,4329,4385,0.0,4380.0,4381.0,right,discard,Cell2_contact_gmm,Cell3_homography_geometry,pairwise_homography_failed_f4385_to_f4384,127,127,True,4375.0,4376.0,5.0,5.0,5.0,"5,6,7,8,9,10",6,0.0,,,outputs/e17/experiments/E17/pipeline_outputs/subaction_44_P01_109_43/episode_01_right/frame_004380_right,near_contact_pre_frame,closest_pre_contact_offset_in_5_10,1,{},False,,,0.0,0.0,,,,,4375.0,,5.0,,4375.0,5.0,4375.0,5.0,0.0,True,False,False,False,False,False,False,False,,,,0,{},,,,,,4375.0,"{'rejected_isolated_frames': [], 'streak_lengths': {4375: 6}, 'final_streak_start': 4370, 'final_streak_length': 6}",True,4380.0,4381.0,4429.0,0.0,4380.0,4355.0,4379.0,25.0,4370.0,4375.0,4370.0,4375.0,10.0,False,4370.0,4375.0,True,True,True,50.0,1,True,1.0,right,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub044_ep01_right,smoothed_contact_run_start_within_subaction,pan,['pan'],,,,,,,,36,1,4370.0,,,,,,,,,,10.0,0.0,0.0,0.0,insufficient_masked_features_cur;insufficient_masked_features_prev,False,,,,
E17,E17_near_contact_reference,first_new_contact_episode_first_timestep,near_contact_pre_frame_offset_5_to_10,45,P01_109_45,P01_109,put down pan,put-down,pan,['pan'],4379,4432,4378,4431,0.0,4380.0,4381.0,right,discard,Cell2_contact_gmm,Cell3_homography_geometry,pairwise_homography_failed_f4385_to_f4384,127,127,True,4375.0,4376.0,5.0,5.0,5.0,"5,6,7,8,9,10",6,0.0,,,outputs/e17/experiments/E17/pipeline_outputs/subaction_45_P01_109_45/episode_01_right/frame_004380_right,near_contact_pre_frame,closest_pre_contact_offset_in_5_10,1,{},False,,,0.0,0.0,,,,,4375.0,,5.0,,4375.0,5.0,4375.0,5.0,0.0,True,False,False,False,False,False,False,False,,,,0,{},,,,,,4375.0,"{'rejected_isolated_frames': [], 'streak_lengths': {4375: 6}, 'final_streak_start': 4370, 'final_streak_length': 6}",True,4380.0,4381.0,4429.0,0.0,4380.0,4355.0,4379.0,25.0,4370.0,4375.0,4370.0,4375.0,10.0,False,4370.0,4375.0,True,True,True,50.0,1,True,1.0,right,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub045_ep01_right,smoothed_contact_run_start_within_subaction,pan,['pan'],,,,,,,,56,1,4370.0,,,,,,,,,,10.0,0.0,0.0,0.0,insufficient_masked_features_cur;insufficient_masked_features_prev,False,,,,
E17,E17_near_contact_reference,first_new_contact_episode_first_timestep,near_contact_pre_frame_offset_5_to_10,46,P01_109_46,P01_109,pick up cutting board,pick-up,board:cutting,['board:cutting'],4510,4604,4509,4603,0.0,4511.0,4512.0,left,discard,candidate,Cell2_contact_gmm,missing_hand_or_object_bbox,0,0,False,4506.0,4507.0,5.0,5.0,5.0,"5,6,7,8,9,10",0,,,,outputs/e17/experiments/E17/pipeline_outputs/subaction_46_P01_109_46/episode_01_left/frame_004511_left,near_contact_pre_frame,closest_pre_contact_offset_in_5_10,1,{},True,0.9972742199897766,PORTABLE_OBJECT,1.0,1.0,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,,,,0,,,,,,,,"{'rejected_isolated_frames': [], 'streak_lengths': {4506: 0, 4505: 0, 4504: 0, 4503: 0, 4502: 0, 4501: 0}, 'final_streak_start': None, 'final_streak_length': 0}",True,4511.0,4512.0,4515.0,0.0,4511.0,4507.0,4510.0,4.0,4501.0,4506.0,4501.0,4506.0,10.0,False,4501.0,4506.0,True,True,True,5.0,1,True,1.0,left,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub046_ep01_left,smoothed_contact_run_start_within_subaction,board:cutting,['board:cutting'],,,,,,,,70,1,4501.0,,,,,,,,,,,,,,,False,,,,
E17,E17_near_contact_reference,first_new_contact_episode_first_timestep,near_contact_pre_frame_offset_5_to_10,47,P01_109_47,P01_109,close cupboard,close,cupboard,['cupboard'],4621,4664,4620,4663,0.0,4648.0,4649.0,left,keep,Cell4_label_heatmap,,,65,65,True,4643.0,4644.0,5.0,5.0,5.0,"5,6,7,8,9,10",6,0.0,covariance,6.16743119266055,outputs/e17/experiments/E17/pipeline_outputs/subaction_47_P01_109_47/episode_01_left/frame_004648_left,near_contact_pre_frame,closest_pre_contact_offset_in_5_10,1,{},True,0.9974418878555298,NO_CONTACT,0.0,0.0,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,"(104, 102, 254, 252)",0.072,,0,{},,,,,,,"{'rejected_isolated_frames': [], 'streak_lengths': {4643: 0, 4642: 0, 4641: 0, 4640: 0, 4639: 0, 4638: 0}, 'final_streak_start': None, 'final_streak_length': 0}",True,4648.0,4649.0,4658.0,0.0,4648.0,4629.0,4647.0,19.0,4638.0,4643.0,4638.0,4643.0,10.0,False,4638.0,4643.0,True,True,True,11.0,1,True,1.0,left,smoothed_contact_0_to_1,,,,,,,,,,,,True,record_only,new_contact_episode,new_contact_episode,P01_109_sub047_ep01_left,smoothed_contact_run_start_within_subaction,cupboard,['cupboard'],,,,,,,,26,1,4638.0,outputs/e17/experiments/E17/pipeline_outputs/subaction_47_P01_109_47/episode_01_left/frame_004648_left/reference_frame.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_47_P01_109_47/episode_01_left/frame_004648_left/label_heatmap_merged.npy,outputs/e17/experiments/E17/pipeline_outputs/subaction_47_P01_109_47/episode_01_left/frame_004648_left/label_heatmap_merged.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_47_P01_109_47/episode_01_left/frame_004648_left/label_heatmap_merged_overlay.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_47_P01_109_47/episode_01_left/frame_004648_left/vrb_style_affordance.png,"(256, 456)",True,outputs/e17/experiments/E17/pipeline_outputs/subaction_47_P01_109_47/episode_01_left/frame_004648_left/diagnostics/problem3_ref_full_overlay.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_47_P01_109_47/episode_01_left/frame_004648_left/diagnostics/problem3_ref_crop.png,45.0,0.9587155963302753,435.0,446.0,,True,9982.48046875,1.024474604452128,5.0,19.960960973215602
E17,E17_near_contact_reference,first_new_contact_episode_first_timestep,near_contact_pre_frame_offset_5_to_10,48,P01_109_48,P01_109,put down cutting board,put-down,board:cutting,['board:cutting'],4677,4724,4676,4723,0.0,4692.0,4693.0,left,keep,Cell4_label_heatmap,,,33,33,True,4687.0,4688.0,5.0,5.0,5.0,"5,6,7,8,9,10",6,0.0,covariance,5.588339350180505,outputs/e17/experiments/E17/pipeline_outputs/subaction_48_P01_109_48/episode_01_left/frame_004692_left,near_contact_pre_frame,closest_pre_contact_offset_in_5_10,1,{},True,0.9991039633750916,NO_CONTACT,0.0,1.0,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,"(118, 106, 268, 256)",0.1819111111111111,,0,{},,,,,,,"{'rejected_isolated_frames': [], 'streak_lengths': {4687: 0, 4686: 0, 4685: 0, 4684: 0, 4683: 0, 4682: 0}, 'final_streak_start': None, 'final_streak_length': 0}",True,4692.0,4693.0,4705.0,0.0,4692.0,4664.0,4691.0,28.0,4682.0,4687.0,4682.0,4687.0,10.0,False,4682.0,4687.0,True,True,True,14.0,1,True,1.0,left,smoothed_contact_0_to_1,,,,,,,,,,,,False,record_only,new_contact_episode,new_contact_episode,P01_109_sub048_ep01_left,smoothed_contact_run_start_within_subaction,board:cutting,['board:cutting'],,,,,,,,53,1,4682.0,outputs/e17/experiments/E17/pipeline_outputs/subaction_48_P01_109_48/episode_01_left/frame_004692_left/reference_frame.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_48_P01_109_48/episode_01_left/frame_004692_left/label_heatmap_merged.npy,outputs/e17/experiments/E17/pipeline_outputs/subaction_48_P01_109_48/episode_01_left/frame_004692_left/label_heatmap_merged.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_48_P01_109_48/episode_01_left/frame_004692_left/label_heatmap_merged_overlay.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_48_P01_109_48/episode_01_left/frame_004692_left/vrb_style_affordance.png,"(256, 456)",True,outputs/e17/experiments/E17/pipeline_outputs/subaction_48_P01_109_48/episode_01_left/frame_004692_left/diagnostics/problem3_ref_full_overlay.png,outputs/e17/experiments/E17/pipeline_outputs/subaction_48_P01_109_48/episode_01_left/frame_004692_left/diagnostics/problem3_ref_crop.png,45.0,0.9891696750902527,548.0,554.0,,True,14508.38671875,0.9455413149140387,5.0,2.7292979275432145
E17,E17_near_contact_reference,first_new_contact_episode_first_timestep,near_contact_pre_frame_offset_5_to_10,49,P01_109_49,P01_109,pick up eggs,pick-up,egg,['egg'],4764,4797,4763,4796,,,,,discard,episode_filter,episode_filter,continuation_contact_run,0,0,False,,,,,,"5,6,7,8,9,10",0,,,,,,,0,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,False,record_only,continuation_contact_run,continuation_contact_run,,contact_present_but_run_started_before_subaction,egg,['egg'],,,,,,,,68,0,,,,,,,,,,,,,,,,False,,,,
